ticket_id,person_id,date,arrival_period,window_id,business_code,appointment,wait_minutes,service_minutes,abandoned,completed_same_day,wait_unit,export_revision
T04536,P2417,2026-04-22,下午,C2,case,0,13.11,22.09,0,1,minute,1
T04537,P1170,2026-04-22,上午,C1,basic,0,7.34,19.79,0,1,minute,1
T04538,P0093,2026-04-22,上午,C2,basic,0,8.53,5.27,0,1,minute,1
T04539,P0461,2026-04-22,上午,C1,case,0,26.06,,1,0,minute,1
T04540,P2651,2026-04-22,上午,C2,case,0,117.59,33.92,0,1,minute,1
T04541,P1321,2026-04-22,上午,C1,case,0,10.85,5.69,0,1,minute,1
T04542,P0475,2026-04-22,下午,C2,basic,1,2.1,10.06,0,1,minute,1
T04543,P2043,2026-04-22,上午,C1,case,0,31.74,7.89,0,1,minute,1
T04544,P2437,2026-04-22,下午,C2,case,0,30.56,10.97,0,1,minute,1
T04544,P2437,2026-04-22,下午,C2,case,0,27.5,10.97,0,1,minute,2
T04545,P1311,2026-04-22,上午,C1,basic,0,13.39,3.59,0,1,minute,1
T04546,P0273,2026-04-22,上午,C2,basic,1,5.1,6.9,0,1,minute,1
T04547,P2421,2026-04-22,上午,C1,basic,1,5.98,5.4,0,1,minute,1
T04548,P2618,2026-04-22,上午,C2,case,0,10.84,20.88,0,1,minute,1
T04549,P1663,2026-04-22,上午,C1,basic,1,4.75,6.12,0,1,minute,1
T04550,P1568,2026-04-22,下午,C2,basic,1,2.43,2.59,0,1,minute,1
T04551,P2091,2026-04-22,下午,C1,case,1,-1,43.25,0,1,minute,1
T04552,P0243,2026-04-22,下午,C2,basic,0,7.5,4.92,0,1,minute,1
T04553,P1984,2026-04-22,下午,C1,case,1,12.76,21.6,0,1,minute,1
T04554,P1261,2026-04-22,上午,C2,basic,1,4.42,0.88,0,1,minute,1
T04555,P1173,2026-04-22,上午,C1,basic,1,2.62,2.72,0,1,minute,1
T04556,P0327,2026-04-22,下午,C2,case,0,22.96,17.47,0,1,minute,1
T04557,P0422,2026-04-22,下午,C1,case,1,18.23,19.18,0,1,minute,1
T04558,P0719,2026-04-22,上午,C2,case,1,1057.8,32.76,0,1,second,1
T04559,P2413,2026-04-22,上午,C1,case,0,11.13,27.39,0,1,minute,1
T04560,P0470,2026-04-22,下午,C2,basic,0,51.46,3.42,0,1,minute,1
T04561,P2358,2026-04-23,下午,A1,basic,1,1.25,6.8,0,1,minute,1
T04562,P0745,2026-04-23,上午,A2,case,1,13.33,10.25,0,1,minute,1
T04562,P0745,2026-04-23,上午,A2,case,1,13.33,10.25,0,1,minute,1
T04563,P1338,2026-04-23,上午,A1,case,0,19.28,14.58,0,1,minute,1
T04564,P0324,2026-04-23,上午,A2,case,0,19.04,13.94,0,1,minute,1
T04565,P0467,2026-04-23,上午,A1,basic,0,17.02,8.25,0,1,minute,1
T04566,P0513,2026-04-23,上午,A2,case,0,18.81,17.24,0,1,minute,1
T04567,P0232,2026-04-23,上午,A1,case,0,12.84,12.41,0,1,minute,1
T04568,P2247,2026-04-23,下午,A2,case,0,99.25,10.58,0,1,minute,1
T04569,P2026,2026-04-23,上午,A1,case,1,16.87,12.92,0,1,minute,1
T04570,P1666,2026-04-23,上午,A2,case,1,10.32,16.45,0,1,minute,1
T04571,P2335,2026-04-23,上午,A1,case,0,67.0,,1,0,minute,1
T04572,P1625,2026-04-23,上午,A2,case,0,24.71,31.3,0,1,minute,1
T04573,P2511,2026-04-23,上午,A1,case,0,23.14,11.6,0,1,minute,1
T04574,P1139,2026-04-23,上午,A2,case,0,15.92,23.73,0,1,minute,1
T04575,P0311,2026-04-23,上午,A1,case,0,11.95,18.87,0,1,minute,1
T04576,P0554,2026-04-23,上午,A2,basic,1,5.66,9.75,0,1,minute,1
T04577,P1783,2026-04-23,上午,A1,case,1,8.05,14.6,0,1,minute,1
T04578,P1975,2026-04-23,上午,A2,case,0,17.68,23.34,0,1,minute,1
T04579,P0934,2026-04-23,上午,A1,case,1,15.91,9.04,0,0,minute,1
T04580,P1841,2026-04-23,上午,A2,case,0,9.03,15.46,0,1,minute,1
T04581,P1014,2026-04-23,上午,A1,case,0,9.61,8.51,0,1,minute,1
T04582,P2095,2026-04-23,上午,A2,case,0,10.46,8.7,0,1,minute,1
T04583,P1283,2026-04-23,上午,A1,case,0,61.12,11.88,0,1,minute,1
T04584,P2426,2026-04-23,上午,A2,basic,1,6.03,9.67,0,1,minute,1
T04585,P0539,2026-04-23,上午,A1,case,0,18.54,14.25,0,0,minute,1
T04586,P2256,2026-04-23,上午,A2,case,0,21.83,8.82,0,0,minute,1
T04587,P1004,2026-04-23,下午,A1,case,0,430.8,30.39,0,1,second,1
T04588,P0120,2026-04-23,下午,UNKNOWN,case,1,21.49,33.21,0,1,minute,1
T04589,P2364,2026-04-23,下午,A1,case,0,21.0,29.11,0,0,minute,1
T04590,P0464,2026-04-23,上午,A2,basic,1,11.58,4.29,0,1,minute,1
T04591,P0507,2026-04-23,上午,A1,case,0,13.02,9.36,0,1,minute,1
T04591,P0507,2026-04-23,上午,A1,case,0,11.72,9.36,0,1,minute,2
T04592,P2004,2026-04-23,上午,A2,case,1,11.83,28.68,0,0,minute,1
T04593,P0607,2026-04-23,下午,A1,case,0,51.29,,1,0,minute,1
T04593,P0607,2026-04-23,下午,A1,case,0,51.29,,1,0,minute,1
T04594,P0695,2026-04-23,上午,A2,case,0,18.03,6.4,0,1,minute,1
T04595,P2512,2026-04-23,上午,A1,case,1,11.22,3.75,0,1,minute,1
T04596,P0450,2026-04-23,上午,A2,case,0,9.81,10.04,0,1,minute,1
T04597,P1005,2026-04-23,上午,A1,basic,0,80.62,3.44,0,1,minute,1
T04598,P1474,2026-04-23,下午,A2,basic,1,1.74,3.5,0,1,minute,1
T04599,P1943,2026-04-23,上午,A1,case,0,6.6,10.9,0,1,minute,1
T04600,P2114,2026-04-23,上午,A2,case,1,9.19,13.57,0,0,minute,1
T04601,P2653,2026-04-23,上午,B1,basic,0,32.15,,1,0,minute,1
T04602,P2565,2026-04-23,下午,B2,basic,0,2.95,1.5,0,1,minute,1
T04603,P2646,2026-04-23,上午,B1,basic,1,5.57,10.46,0,1,minute,1
T04604,P1351,2026-04-23,上午,B2,basic,0,6.74,13.8,0,1,minute,1
T04605,P2034,2026-04-23,上午,B1,basic,0,6.05,8.23,0,1,minute,1
T04606,P2564,2026-04-23,下午,B2,basic,0,55.81,4.0,0,1,minute,1
T04607,P2457,2026-04-23,上午,B1,case,0,17.13,23.55,0,1,minute,1
T04608,P2119,2026-04-23,上午,B2,basic,1,6.68,4.64,0,1,minute,1
T04609,P2168,2026-04-23,下午,B1,case,1,9.18,13.13,0,0,minute,1
T04610,P1905,2026-04-23,上午,B2,basic,0,7.71,3.85,0,1,minute,1
T04611,P1437,2026-04-23,上午,B1,basic,0,11.7,6.36,0,1,minute,1
T04612,P0972,2026-04-23,上午,B2,basic,1,5.93,7.27,0,1,minute,1
T04613,P0094,2026-04-23,下午,B1,basic,1,4.98,3.33,0,1,minute,1
T04614,P1670,2026-04-23,下午,B2,basic,1,7.5,7.53,0,1,minute,1
T04615,P1304,2026-04-23,下午,B1,basic,1,6.98,19.83,0,1,minute,1
T04616,P0487,2026-04-23,上午,B2,case,0,1493.4,18.48,0,0,second,1
T04617,P2058,2026-04-23,上午,B1,basic,0,6.35,17.2,0,1,minute,1
T04618,P1983,2026-04-23,上午,B2,basic,1,4.79,18.15,0,1,minute,1
T04619,P2664,2026-04-23,上午,B1,basic,0,9.57,1.74,0,1,minute,1
T04620,P1437,2026-04-23,下午,B2,case,0,35.88,32.05,0,0,minute,1
T04621,P0256,2026-04-23,上午,B1,basic,1,10.59,7.42,0,1,minute,1
T04622,P1133,2026-04-23,下午,B2,basic,1,7.17,3.74,0,1,minute,1
T04623,P0979,2026-04-23,下午,B1,basic,0,999,13.77,0,1,minute,1
T04624,P2508,2026-04-23,上午,B2,basic,1,8.6,9.28,0,1,minute,1
T04624,P2508,2026-04-23,上午,B2,basic,1,8.6,9.28,0,1,minute,1
T04625,P1047,2026-04-23,上午,B1,basic,0,9.9,7.14,0,1,minute,1
T04626,P2314,2026-04-23,上午,B2,basic,0,10.31,4.47,0,1,minute,1
T04627,P0679,2026-04-23,上午,B1,basic,1,9.17,16.11,0,0,minute,1
T04628,P1501,2026-04-23,下午,B2,basic,0,5.48,4.87,0,1,minute,1
T04629,P1960,2026-04-23,下午,B1,basic,0,6.22,1.66,0,1,minute,1
T04630,P1115,2026-04-23,下午,B2,basic,1,4.42,2.71,0,1,minute,1
T04631,P2439,2026-04-23,上午,B1,basic,1,17.63,11.64,0,1,minute,1
T04632,P0988,2026-04-23,上午,B2,basic,0,5.8,3.83,0,1,minute,1
T04633,P2286,2026-04-23,上午,B1,basic,1,7.05,2.75,0,1,minute,1
T04634,P1769,2026-04-23,下午,B2,basic,1,3.89,6.41,0,1,minute,1
T04635,P0293,2026-04-23,上午,B1,basic,0,15.1,1.44,0,1,minute,1
T04636,P2033,2026-04-23,上午,B2,basic,1,5.6,6.72,0,1,minute,1
T04637,P1777,2026-04-23,上午,B1,basic,1,7.2,3.36,0,0,minute,1
T04638,P1367,2026-04-23,下午,B2,basic,1,3.5,14.1,0,1,minute,1
T04638,P1367,2026-04-23,下午,B2,basic,1,3.15,14.1,0,1,minute,2
T04639,P1443,2026-04-23,上午,B1,basic,0,20.39,9.09,0,1,minute,1
T04640,P0802,2026-04-23,下午,B2,case,0,22.47,26.04,0,0,minute,1
T04641,P0785,2026-04-23,上午,C1,basic,0,9.88,9.62,0,1,minute,1
T04642,P0154,2026-04-23,上午,C2,basic,0,20.46,6.87,0,1,minute,1
T04643,P1205,2026-04-23,下午,C1,case,0,21.54,21.34,0,,minute,1
T04644,P1359,2026-04-23,上午,C2,case,1,13.73,11.52,0,0,minute,1
T04645,P1244,2026-04-23,上午,C1,case,1,397.2,7.57,0,1,second,1
T04646,P0722,2026-04-23,上午,C2,case,1,2.94,11.32,0,0,minute,1
T04647,P0621,2026-04-23,上午,C1,basic,1,7.16,17.35,0,1,minute,1
T04648,P0244,2026-04-23,上午,C2,case,0,14.79,9.87,0,1,minute,1
T04649,P0111,2026-04-23,上午,C1,basic,1,4.15,13.09,0,1,minute,1
T04650,P2307,2026-04-23,上午,C2,case,1,17.1,13.21,0,1,minute,1
T04651,P1917,2026-04-23,上午,C1,case,1,7.11,15.37,0,1,minute,1
T04652,P1063,2026-04-23,上午,C2,case,0,26.03,15.56,0,1,minute,1
T04653,P1166,2026-04-23,上午,C1,basic,1,13.18,8.28,0,1,minute,1
T04654,P0977,2026-04-23,上午,C2,basic,1,1.83,13.29,0,1,minute,1
T04655,P0569,2026-04-23,上午,C1,basic,1,13.9,1.21,0,1,minute,1
T04655,P0569,2026-04-23,上午,C1,basic,1,13.9,1.21,0,1,minute,1
T04656,P2125,2026-04-23,上午,C2,,0,18.18,4.49,0,1,minute,1
T04657,P1755,2026-04-23,上午,C1,basic,1,5.09,9.3,0,1,minute,1
T04658,P0390,2026-04-23,下午,C2,case,0,25.17,14.35,0,1,minute,1
T04659,P1864,2026-04-23,上午,C1,case,1,21.72,8.25,0,0,minute,1
T04660,P1465,2026-04-23,上午,C2,basic,0,20.41,6.06,0,1,minute,1
T04661,P1633,2026-04-23,上午,C1,basic,0,13.11,3.4,0,1,minute,1
T04662,P1859,2026-04-23,下午,C2,basic,0,5.55,6.03,0,1,minute,1
T04663,P2052,2026-04-23,上午,C1,basic,1,9.59,4.49,0,1,minute,1
T04664,P1713,2026-04-23,上午,C2,case,0,11.24,27.19,0,0,minute,1
T04665,P2234,2026-04-23,下午,C1,case,0,9.94,22.06,0,1,minute,1
T04666,P1802,2026-04-23,上午,C2,basic,1,8.48,2.58,0,1,minute,1
T04667,P1832,2026-04-23,上午,C1,case,0,11.9,15.99,0,1,minute,1
T04668,P0320,2026-04-23,上午,C2,basic,0,7.19,6.25,0,1,minute,1
T04669,P0852,2026-04-23,下午,C1,case,0,33.32,12.9,0,1,minute,1
T04670,P2049,2026-04-23,上午,C2,case,0,15.63,9.76,0,0,minute,1
T04671,P0279,2026-04-23,上午,C1,basic,0,13.66,7.58,0,1,minute,1
T04672,P2462,2026-04-23,上午,C2,basic,0,8.07,13.7,0,1,minute,1
T04673,P0276,2026-04-23,上午,C1,case,0,17.66,32.24,0,0,minute,1
T04674,P2627,2026-04-23,上午,C2,case,1,689.4,21.69,0,1,second,1
T04675,P2132,2026-04-23,上午,C1,case,1,25.48,,1,0,minute,1
T04676,P1870,2026-04-23,上午,C2,basic,0,11.46,6.69,0,1,minute,1
T04677,P2604,2026-04-23,上午,C1,case,0,21.9,7.89,0,1,minute,1
T04678,P1416,2026-04-23,上午,C2,basic,0,7.02,6.73,0,1,minute,1
T04679,P0590,2026-04-23,上午,C1,basic,0,11.67,4.77,0,1,minute,1
T04680,P1944,2026-04-23,下午,C2,case,0,14.47,9.98,0,1,minute,1
T04681,P2609,2026-04-24,上午,A1,case,1,28.89,,1,0,minute,1
T04682,P1791,2026-04-24,上午,A2,case,0,16.56,3.3,0,1,minute,1
T04683,P0010,2026-04-24,上午,A1,case,1,9.28,21.61,0,1,minute,1
T04684,P0852,2026-04-24,下午,A2,basic,0,4.07,2.76,0,1,minute,1
T04685,P1168,2026-04-24,上午,A1,case,1,5.21,15.07,0,1,minute,1
T04685,P1168,2026-04-24,上午,A1,case,1,4.69,15.07,0,1,minute,2
T04686,P0026,2026-04-24,下午,A2,case,0,4.82,10.49,0,1,minute,1
T04686,P0026,2026-04-24,下午,A2,case,0,4.82,10.49,0,1,minute,1
T04687,P0366,2026-04-24,下午,A1,case,1,8.67,10.99,0,1,minute,1
T04688,P0744,2026-04-24,上午,A2,basic,1,5.36,12.29,0,1,minute,1
T04689,P2036,2026-04-24,上午,A1,case,1,13.22,57.47,0,0,minute,1
T04690,P1087,2026-04-24,下午,A2,case,0,12.5,9.59,0,1,minute,1
T04691,P2564,2026-04-24,上午,A1,case,0,18.19,4.23,0,1,minute,1
T04692,P2169,2026-04-24,上午,A2,case,1,37.44,1.5,0,0,minute,1
T04693,P0674,2026-04-24,上午,A1,basic,1,3.36,18.49,0,1,minute,1
T04694,P1009,2026-04-24,上午,A2,basic,1,9.79,6.67,0,1,minute,1
T04695,P1734,2026-04-24,上午,A1,case,1,13.1,26.8,0,0,minute,1
T04696,P2223,2026-04-24,上午,A2,case,0,13.95,11.01,0,1,minute,1
T04697,P2415,2026-04-24,上午,A1,case,0,16.91,22.66,0,1,minute,1
T04698,P2023,2026-04-24,下午,A2,basic,1,1.9,11.66,0,1,minute,1
T04699,P0214,2026-04-24,下午,A1,case,0,13.35,12.25,0,1,minute,1
T04700,P1543,2026-04-24,上午,A2,basic,0,11.87,6.86,0,0,minute,1
T04701,P2335,2026-04-24,下午,A1,case,1,13.32,23.0,0,1,minute,1
T04702,P1027,2026-04-24,下午,A2,case,1,8.84,23.48,0,1,minute,1
T04703,P0377,2026-04-24,上午,A1,basic,1,102.0,7.68,0,1,second,1
T04704,P2386,2026-04-24,上午,A2,case,1,10.76,13.75,0,1,minute,1
T04705,P0046,2026-04-24,上午,A1,case,1,6.53,14.68,0,1,minute,1
T04706,P1276,2026-04-24,下午,A2,case,0,18.48,27.94,0,1,minute,1
T04707,P2445,2026-04-24,下午,A1,case,0,20.01,8.03,0,1,minute,1
T04708,P1868,2026-04-24,下午,A2,case,1,-1,28.9,0,1,minute,1
T04709,P0138,2026-04-24,上午,A1,case,0,26.42,20.52,0,1,minute,1
T04710,P0965,2026-04-24,上午,A2,case,0,20.6,14.4,0,1,minute,1
T04711,P2538,2026-04-24,上午,A1,basic,0,9.11,6.96,0,1,minute,1
T04712,P0948,2026-04-24,上午,A2,basic,0,12.43,2.49,0,1,minute,1
T04713,P0166,2026-04-24,上午,A1,case,0,58.13,,1,0,minute,1
T04714,P0495,2026-04-24,上午,A2,case,0,26.44,34.86,0,1,minute,1
T04715,P2207,2026-04-24,上午,A1,case,0,15.67,10.8,0,1,minute,1
T04716,P1550,2026-04-24,上午,A2,case,0,10.88,28.16,0,1,minute,1
T04717,P2562,2026-04-24,上午,A1,basic,0,7.68,3.05,0,1,minute,1
T04717,P2562,2026-04-24,上午,A1,basic,0,7.68,3.05,0,1,minute,1
T04718,P1904,2026-04-24,上午,A2,case,0,4.46,7.15,0,1,minute,1
T04719,P2211,2026-04-24,上午,A1,case,0,13.55,22.63,0,1,minute,1
T04720,P0800,2026-04-24,下午,A2,case,0,21.39,54.15,0,1,minute,1
T04721,P2574,2026-04-24,上午,B1,basic,1,11.28,4.73,0,1,minute,1
T04722,P1379,2026-04-24,下午,B2,basic,1,83.86,3.7,0,1,minute,1
T04723,P1473,2026-04-24,上午,B1,case,0,17.07,8.97,0,1,minute,1
T04724,P0269,2026-04-24,上午,B2,case,1,22.09,11.08,0,0,minute,1
T04725,P1108,2026-04-24,上午,B1,basic,0,7.73,8.53,0,1,minute,1
T04726,P1469,2026-04-24,下午,B2,basic,1,8.07,14.57,0,1,minute,1
T04727,P1818,2026-04-24,上午,B1,basic,0,15.33,11.41,0,1,minute,1
T04728,P2317,2026-04-24,上午,B2,case,0,36.54,43.98,0,1,minute,1
T04729,P0096,2026-04-24,上午,B1,basic,1,15.02,7.53,0,1,minute,1
T04730,P2661,2026-04-24,上午,B2,basic,0,18.12,5.15,0,1,minute,1
T04731,P0432,2026-04-24,下午,B1,case,0,11.52,8.46,0,1,minute,1
T04732,P2202,2026-04-24,上午,B2,basic,1,619.2,3.24,0,1,second,1
T04732,P2202,2026-04-24,上午,B2,basic,1,557.28,3.24,0,1,second,2
T04733,P1502,2026-04-24,下午,B1,basic,1,5.81,1.89,0,1,minute,1
T04734,P0644,2026-04-24,下午,B2,case,0,17.53,15.66,0,1,minute,1
T04735,P1651,2026-04-24,上午,B1,basic,0,23.79,8.92,0,1,minute,1
T04736,P1754,2026-04-24,上午,B2,basic,0,999,3.78,0,0,minute,1
T04737,P0719,2026-04-24,下午,B1,basic,0,5.07,8.1,0,1,minute,1
T04738,P0386,2026-04-24,上午,B2,basic,1,13.32,6.84,0,1,minute,1
T04739,P0761,2026-04-24,下午,B1,basic,1,6.3,16.47,0,1,minute,1
T04740,P2330,2026-04-24,上午,B2,basic,1,2.02,10.9,0,1,minute,1
T04741,P1454,2026-04-24,上午,B1,basic,0,7.66,15.14,0,1,minute,1
T04742,P0257,2026-04-24,上午,B2,case,1,18.08,7.63,0,1,minute,1
T04743,P2635,2026-04-24,上午,B1,basic,1,22.99,4.4,0,1,minute,1
T04744,P1936,2026-04-24,下午,B2,basic,1,3.69,8.44,0,1,minute,1
T04745,P2420,2026-04-24,上午,B1,case,0,26.5,,1,0,minute,1
T04746,P1840,2026-04-24,上午,B2,basic,1,8.24,7.08,0,1,minute,1
T04747,P1203,2026-04-24,上午,B1,basic,0,12.19,22.25,0,1,minute,1
T04748,P1118,2026-04-24,上午,B2,basic,0,7.85,12.29,0,0,minute,1
T04748,P1118,2026-04-24,上午,B2,basic,0,7.85,12.29,0,0,minute,1
T04749,P1853,2026-04-24,上午,B1,basic,0,74.5,7.61,0,0,minute,1
T04750,P2428,2026-04-24,下午,B2,basic,1,14.26,5.89,0,1,minute,1
T04751,P0581,2026-04-24,上午,B1,basic,1,8.77,6.38,0,1,minute,1
T04752,P2212,2026-04-24,上午,B2,case,0,22.29,18.42,0,0,minute,1
T04753,P2354,2026-04-24,下午,B1,case,1,10.38,20.95,0,1,minute,1
T04754,P0574,2026-04-24,下午,B2,basic,1,3.59,2.38,0,1,minute,1
T04755,P0364,2026-04-24,上午,B1,basic,0,23.7,9.47,0,1,minute,1
T04756,P1764,2026-04-24,上午,B2,basic,0,7.14,7.77,0,1,minute,1
T04757,P2167,2026-04-24,下午,B1,basic,0,8.07,4.88,0,1,minute,1
T04758,P1463,2026-04-24,下午,B2,basic,1,8.02,13.21,0,1,minute,1
T04759,P2152,2026-04-24,下午,B1,basic,1,6.67,9.98,0,1,minute,1
T04760,P2654,2026-04-24,上午,B2,basic,0,8.26,12.15,0,1,minute,1
T04761,P0311,2026-04-24,上午,C1,basic,0,242.4,6.13,0,1,second,1
T04762,P2025,2026-04-24,上午,C2,case,0,27.91,16.36,0,1,minute,1
T04763,P0656,2026-04-24,上午,C1,basic,1,2.86,0.84,0,1,minute,1
T04764,P1165,2026-04-24,上午,C2,basic,1,6.76,7.64,0,1,minute,1
T04765,P2366,2026-04-24,上午,C1,case,0,14.43,25.3,0,0,minute,1
T04766,P2579,2026-04-24,上午,C2,case,0,8.28,19.0,0,0,minute,1
T04767,P0611,2026-04-24,上午,C1,case,0,18.67,19.08,0,0,minute,1
T04768,P0337,2026-04-24,下午,C2,case,1,17.69,12.44,0,1,minute,1
T04769,P1301,2026-04-24,上午,C1,basic,1,3.88,7.46,0,1,minute,1
T04770,P2275,2026-04-24,下午,C2,basic,1,2.92,3.01,0,1,minute,1
T04771,P1849,2026-04-24,下午,C1,case,0,33.8,19.79,0,0,minute,1
T04772,P2434,2026-04-24,下午,C2,case,0,22.19,23.78,0,1,minute,1
T04773,P2065,2026-04-24,下午,C1,basic,0,15.63,7.43,0,1,minute,1
T04774,P0860,2026-04-24,上午,C2,basic,1,12.5,7.38,0,1,minute,1
T04775,P1745,2026-04-24,上午,C1,case,0,36.66,,1,0,minute,1
T04776,P2303,2026-04-24,下午,C2,case,0,28.03,14.15,0,0,minute,1
T04777,P2283,2026-04-24,下午,C1,basic,0,6.56,12.44,0,1,minute,1
T04778,P0508,2026-04-24,上午,C2,case,0,38.49,7.36,0,1,minute,1
T04779,P0728,2026-04-24,上午,C1,basic,0,10.17,17.5,0,1,minute,1
T04779,P0728,2026-04-24,上午,C1,basic,0,10.17,17.5,0,1,minute,1
T04779,P0728,2026-04-24,上午,C1,basic,0,9.15,17.5,0,1,minute,2
T04780,P0051,2026-04-24,上午,C2,basic,1,4.61,5.22,0,1,minute,1
T04781,P2539,2026-04-24,上午,C1,case,0,18.16,11.92,0,1,minute,1
T04782,P1850,2026-04-24,下午,C2,case,0,6.66,7.17,0,1,minute,1
T04783,P0969,2026-04-24,上午,C1,basic,1,4.51,3.23,0,1,minute,1
T04784,P1408,2026-04-24,下午,C2,case,0,19.22,15.99,0,1,minute,1
T04785,P0144,2026-04-24,下午,UNKNOWN,case,0,17.35,30.0,0,1,minute,1
T04786,P0458,2026-04-24,上午,C2,basic,0,11.4,4.79,0,1,minute,1
T04787,P0813,2026-04-24,上午,C1,,0,23.6,6.82,0,0,minute,1
T04788,P2632,2026-04-24,下午,C2,case,0,22.61,8.62,0,1,minute,1
T04789,P0821,2026-04-24,下午,C1,case,0,32.81,,1,0,minute,1
T04790,P2600,2026-04-24,上午,C2,basic,0,538.2,3.26,0,1,second,1
T04791,P1962,2026-04-24,上午,C1,case,1,8.11,23.84,0,0,minute,1
T04792,P1493,2026-04-24,下午,C2,case,0,19.98,14.09,0,1,minute,1
T04793,P2468,2026-04-24,下午,C1,case,0,21.73,18.18,0,1,minute,1
T04794,P2167,2026-04-24,下午,C2,basic,1,79.03,13.12,0,1,minute,1
T04795,P0950,2026-04-24,下午,C1,basic,0,5.06,3.03,0,1,minute,1
T04796,P2248,2026-04-24,上午,C2,case,0,18.89,16.19,0,1,minute,1
T04797,P0358,2026-04-24,上午,C1,case,0,18.53,10.08,0,1,minute,1
T04798,P0810,2026-04-24,上午,C2,basic,0,42.37,3.57,0,1,minute,1
T04799,P1690,2026-04-24,上午,C1,basic,1,9.76,15.07,0,0,minute,1
T04800,P1008,2026-04-24,上午,C2,case,0,75.92,,1,0,minute,1
