ticket_id,person_id,date,arrival_period,window_id,business_code,appointment,wait_minutes,service_minutes,abandoned,completed_same_day
T02714,P2112,2026-04-01,下午,B2,basic,0,9.97,2.25,0,1
T02715,P0753,2026-04-01,上午,B1,basic,0,10.31,3.86,0,1
T02716,P0562,2026-04-01,上午,B2,basic,0,6.66,5.07,0,1
T02717,P2079,2026-04-01,上午,B1,case,0,12.31,23.25,0,1
T02718,P1653,2026-04-01,下午,B2,basic,0,7.17,6.57,0,1
T02719,P0713,2026-04-01,上午,B1,basic,0,12.04,8.97,0,0
T02720,P2357,2026-04-01,上午,B2,basic,0,8.33,2.48,0,1
T02721,P0753,2026-04-01,上午,C1,basic,0,6.54,4.58,0,1
T02722,P0683,2026-04-01,上午,C2,basic,1,5.09,9.82,0,1
T02723,P2617,2026-04-01,下午,C1,basic,1,4.23,7.21,0,1
T02724,P1424,2026-04-01,下午,C2,case,0,23.12,30.05,0,1
T02725,P0828,2026-04-01,下午,C1,case,0,7.5,12.54,0,1
T02726,P1732,2026-04-01,下午,C2,case,0,15.92,5.1,0,0
T02727,P0038,2026-04-01,上午,C1,basic,1,5.05,6.38,0,1
T02728,P1403,2026-04-01,上午,C2,case,0,28.91,33.84,0,1
T02729,P2556,2026-04-01,上午,C1,basic,1,4.64,3.17,0,1
T02730,P0004,2026-04-01,上午,C2,case,0,27.58,5.34,0,1
T02731,P0655,2026-04-01,下午,C1,basic,0,6.41,3.62,0,1
T02732,P2352,2026-04-01,上午,C2,basic,0,6.43,9.51,0,1
T02733,P1130,2026-04-01,下午,C1,case,1,6.03,12.44,0,1
T02734,P0870,2026-04-01,下午,C2,case,0,17.85,25.48,0,1
T02735,P1839,2026-04-01,上午,C1,basic,0,4.71,5.53,0,1
T02736,P2055,2026-04-01,下午,C2,basic,1,2.81,2.21,0,1
T02737,P0986,2026-04-01,上午,C1,basic,1,4.25,9.1,0,1
T02738,P2202,2026-04-01,上午,C2,case,0,33.58,18.03,0,1
T02739,P1752,2026-04-01,上午,C1,case,0,18.02,7.57,0,1
T02740,P2330,2026-04-01,下午,C2,case,0,61.47,,1,0
T02741,P2614,2026-04-01,上午,C1,case,0,19.46,27.73,0,0
T02742,P1932,2026-04-01,下午,C2,case,0,3.91,6.83,0,1
T02743,P1536,2026-04-01,下午,C1,case,1,11.14,8.08,0,1
T02744,P0579,2026-04-01,上午,C2,basic,0,4.27,6.74,0,1
T02745,P0554,2026-04-01,上午,C1,case,0,11.98,24.49,0,0
T02746,P0707,2026-04-01,上午,C2,case,0,11.28,9.65,0,1
T02747,P1926,2026-04-01,下午,C1,basic,1,3.74,5.53,0,1
T02748,P0879,2026-04-01,下午,C2,case,1,7.23,22.66,0,1
T02749,P1295,2026-04-01,上午,C1,case,1,17.45,28.55,0,0
T02750,P0600,2026-04-01,上午,C2,case,0,20.68,18.57,0,1
T02751,P0742,2026-04-01,上午,C1,basic,1,2.2,0.89,0,1
T02752,P0833,2026-04-01,下午,C2,case,0,19.12,37.3,0,1
T02753,P2503,2026-04-01,上午,C1,basic,0,9.05,4.53,0,1
T02754,P0750,2026-04-01,上午,C2,basic,1,4.75,2.11,0,1
T02755,P2598,2026-04-01,下午,C1,case,0,14.83,19.46,0,0
T02756,P0706,2026-04-01,上午,C2,basic,1,3.87,3.53,0,1
T02757,P0564,2026-04-01,上午,C1,basic,0,8.28,5.05,0,0
T02758,P1101,2026-04-01,下午,C2,case,0,10.08,10.0,0,1
T02759,P2167,2026-04-01,上午,C1,case,1,16.86,24.94,0,1
T02760,P1537,2026-04-01,上午,C2,basic,0,6.77,2.41,0,1
T02761,P1739,2026-04-02,上午,A1,case,0,10.47,3.51,0,1
T02762,P2238,2026-04-02,上午,A2,case,0,19.38,12.57,0,1
T02763,P0828,2026-04-02,上午,A1,case,0,24.43,36.08,0,1
T02764,P0388,2026-04-02,下午,A2,case,0,10.69,33.84,0,1
T02765,P2332,2026-04-02,上午,A1,basic,1,1.07,4.0,0,1
T02766,P0271,2026-04-02,下午,A2,case,0,14.91,16.19,0,1
T02767,P1438,2026-04-02,上午,A1,case,0,9.97,20.01,0,1
T02768,P1201,2026-04-02,上午,A2,basic,1,3.78,14.77,0,1
T02769,P0293,2026-04-02,上午,A1,case,0,35.13,4.73,0,1
T02770,P1433,2026-04-02,下午,A2,basic,0,2.38,8.83,0,1
T02771,P2321,2026-04-02,上午,A1,case,0,36.93,15.03,0,1
T02772,P1076,2026-04-02,上午,A2,basic,0,11.29,16.35,0,1
T02773,P1294,2026-04-02,上午,A1,case,0,8.31,9.78,0,1
T02774,P0818,2026-04-02,下午,A2,case,0,47.14,,1,0
T02775,P0898,2026-04-02,下午,A1,case,0,14.61,19.12,0,1
T02776,P0151,2026-04-02,下午,A2,case,0,9.03,23.21,0,1
T02777,P0476,2026-04-02,上午,A1,basic,0,62.09,4.96,0,1
T02778,P1648,2026-04-02,上午,A2,case,1,7.56,15.94,0,1
T02779,P1521,2026-04-02,上午,A1,case,1,9.98,10.13,0,1
T02780,P1931,2026-04-02,上午,A2,case,1,11.99,15.99,0,1
T02781,P1749,2026-04-02,上午,A1,case,1,25.01,,1,0
T02782,P1563,2026-04-02,下午,A2,case,0,4.99,9.55,0,1
T02783,P1305,2026-04-02,下午,A1,case,0,11.98,16.81,0,1
T02784,P1667,2026-04-02,上午,A2,case,0,31.13,20.79,0,1
T02785,P1908,2026-04-02,上午,A1,case,0,23.67,13.02,0,1
T02786,P0429,2026-04-02,上午,A2,case,0,24.8,20.35,0,1
T02787,P0650,2026-04-02,上午,A1,case,0,19.5,21.18,0,0
T02788,P0030,2026-04-02,下午,A2,case,1,9.98,19.95,0,0
T02789,P2264,2026-04-02,上午,A1,case,1,6.1,8.95,0,1
T02790,P1911,2026-04-02,上午,A2,case,0,13.29,51.0,0,1
T02791,P0763,2026-04-02,上午,A1,basic,0,4.28,6.93,0,1
T02792,P0123,2026-04-02,上午,A2,case,0,18.32,18.88,0,1
T02793,P2440,2026-04-02,上午,A1,case,1,14.78,9.46,0,1
T02794,P0672,2026-04-02,下午,A2,case,0,81.17,14.19,0,0
T02795,P1104,2026-04-02,下午,A1,case,0,5.02,10.87,0,1
T02796,P2699,2026-04-02,上午,A2,basic,0,14.04,2.12,0,1
T02797,P0503,2026-04-02,下午,A1,basic,0,5.19,9.76,0,1
T02798,P0458,2026-04-02,上午,A2,basic,0,5.9,9.45,0,1
T02799,P0609,2026-04-02,上午,A1,case,1,28.11,13.64,0,1
T02800,P1198,2026-04-02,上午,A2,case,0,15.92,11.21,0,1
T02801,P0312,2026-04-02,下午,B1,basic,1,6.58,7.21,0,1
T02802,P0646,2026-04-02,下午,B2,basic,1,5.75,7.56,0,1
T02803,P2075,2026-04-02,下午,B1,basic,0,3.96,4.89,0,1
T02804,P0234,2026-04-02,下午,B2,case,0,27.12,9.12,0,0
T02805,P1154,2026-04-02,上午,B1,basic,0,13.39,2.25,0,1
T02806,P0058,2026-04-02,上午,B2,basic,1,7.79,6.84,0,1
T02807,P1278,2026-04-02,上午,B1,basic,0,11.91,3.28,0,1
T02808,P1761,2026-04-02,上午,B2,basic,0,15.24,10.33,0,0
T02809,P2692,2026-04-02,上午,B1,case,0,23.57,18.6,0,1
T02810,P0407,2026-04-02,上午,B2,basic,1,7.88,7.08,0,1
T02811,P0171,2026-04-02,上午,B1,basic,0,6.51,6.71,0,1
T02812,P0850,2026-04-02,上午,B2,basic,0,10.26,3.83,0,1
T02813,P0925,2026-04-02,上午,B1,basic,1,5.12,15.63,0,1
T02814,P1881,2026-04-02,上午,B2,basic,1,3.87,16.38,0,1
T02815,P0253,2026-04-02,上午,B1,case,1,19.98,16.72,0,0
T02816,P0108,2026-04-02,上午,B2,case,0,13.74,6.39,0,1
T02817,P0108,2026-04-02,上午,B1,basic,0,11.82,1.52,0,1
T02818,P2453,2026-04-02,下午,B2,basic,1,7.43,4.8,0,1
T02819,P1905,2026-04-02,下午,B1,basic,0,7.35,10.42,0,1
T02820,P0547,2026-04-02,上午,B2,case,0,13.27,15.83,0,0
T02821,P1058,2026-04-02,上午,B1,basic,1,8.73,7.46,0,1
T02822,P1325,2026-04-02,下午,B2,case,0,13.54,16.4,0,1
T02823,P0594,2026-04-02,上午,B1,basic,1,8.43,12.45,0,1
T02824,P0570,2026-04-02,上午,B2,case,0,20.9,10.83,0,1
T02825,P2446,2026-04-02,下午,B1,basic,0,3.74,6.94,0,1
T02826,P0900,2026-04-02,上午,B2,basic,1,5.04,11.26,0,1
T02827,P0785,2026-04-02,上午,B1,case,0,23.28,5.64,0,1
T02828,P2329,2026-04-02,上午,B2,basic,1,11.92,6.44,0,1
T02829,P1968,2026-04-02,上午,B1,basic,0,47.62,6.18,0,1
T02830,P1429,2026-04-02,上午,B2,case,0,6.8,27.79,0,1
T02831,P1078,2026-04-02,上午,B1,basic,0,12.34,8.18,0,1
T02832,P0612,2026-04-02,上午,B2,case,0,27.39,29.09,0,1
T02833,P1397,2026-04-02,下午,B1,basic,1,5.0,12.45,0,0
T02834,P2040,2026-04-02,下午,B2,case,1,8.4,6.4,0,0
T02835,P2469,2026-04-02,上午,B1,basic,0,4.14,10.39,0,1
T02836,P0876,2026-04-02,下午,B2,case,0,4.15,32.51,0,0
T02837,P1553,2026-04-02,上午,B1,basic,1,3.16,8.46,0,1
T02838,P2535,2026-04-02,上午,B2,basic,0,16.44,14.56,0,1
T02839,P1527,2026-04-02,上午,B1,case,0,29.73,,1,0
T02840,P0380,2026-04-02,上午,B2,basic,1,6.2,15.54,0,1
T02841,P0544,2026-04-02,上午,C1,case,0,16.11,10.12,0,1
T02842,P1394,2026-04-02,下午,C2,case,0,19.19,14.99,0,1
T02843,P1282,2026-04-02,上午,C1,case,0,14.88,22.68,0,0
T02844,P1384,2026-04-02,下午,C2,case,0,22.65,15.72,0,0
T02845,P2276,2026-04-02,上午,C1,basic,0,15.0,3.22,0,1
T02846,P0892,2026-04-02,上午,C2,basic,1,5.14,5.52,0,1
T02847,P0821,2026-04-02,上午,C1,case,1,95.39,8.34,0,1
T02848,P1861,2026-04-02,下午,C2,case,0,22.5,11.2,0,1
T02849,P0705,2026-04-02,上午,C1,basic,1,3.46,2.36,0,1
T02850,P0810,2026-04-02,下午,C2,case,0,8.85,65.71,0,1
T02851,P0550,2026-04-02,上午,C1,case,1,9.76,19.77,0,0
T02852,P1643,2026-04-02,上午,C2,basic,0,14.07,8.84,0,0
T02853,P2224,2026-04-02,下午,C1,case,0,6.22,26.5,0,1
T02854,P1900,2026-04-02,上午,C2,basic,1,3.09,5.57,0,1
T02855,P2594,2026-04-02,上午,C1,case,1,20.56,18.64,0,0
T02856,P1180,2026-04-02,上午,C2,case,0,49.15,6.38,0,0
T02857,P1658,2026-04-02,下午,C1,case,0,5.6,7.87,0,1
T02858,P2582,2026-04-02,上午,C2,basic,1,3.84,2.73,0,0
T02859,P0156,2026-04-02,上午,C1,basic,1,7.21,4.68,0,1
T02860,P1962,2026-04-02,上午,C2,case,1,12.73,11.83,0,1
T02861,P0233,2026-04-02,上午,C1,case,0,44.83,14.03,0,1
T02862,P0705,2026-04-02,下午,C2,case,1,10.84,36.51,0,0
T02863,P1530,2026-04-02,上午,C1,case,0,16.18,16.99,0,1
T02864,P0048,2026-04-02,上午,C2,case,0,11.01,11.42,0,1
T02865,P1371,2026-04-02,上午,C1,basic,0,2.56,4.15,0,1
T02866,P0301,2026-04-02,下午,C2,case,0,6.89,11.15,0,1
T02867,P2599,2026-04-02,上午,C1,case,0,10.05,21.38,0,1
T02868,P1074,2026-04-02,上午,C2,basic,1,6.47,5.76,0,1
T02869,P2063,2026-04-02,上午,C1,basic,1,4.86,13.65,0,0
T02870,P2449,2026-04-02,上午,C2,basic,1,5.89,4.15,0,1
T02871,P0155,2026-04-02,上午,C1,case,0,19.99,24.82,0,1
T02872,P0033,2026-04-02,上午,C2,basic,1,5.05,13.1,0,1
T02873,P1750,2026-04-02,上午,C1,basic,1,9.62,11.66,0,1
T02874,P1446,2026-04-02,上午,C2,basic,0,8.65,9.11,0,0
T02875,P2390,2026-04-02,上午,C1,basic,0,6.07,5.75,0,1
T02876,P1624,2026-04-02,下午,C2,case,0,11.66,20.33,0,1
T02877,P0834,2026-04-02,下午,C1,case,1,6.84,22.18,0,1
T02878,P0411,2026-04-02,上午,C2,basic,0,6.23,9.5,0,1
T02879,P0502,2026-04-02,上午,C1,case,0,9.83,13.06,0,1
T02880,P2329,2026-04-02,下午,C2,basic,1,2.98,16.96,0,1
T02881,P0007,2026-04-03,上午,A1,case,0,14.16,29.83,0,1
T02882,P1275,2026-04-03,下午,A2,case,0,19.35,19.63,0,1
T02883,P1908,2026-04-03,上午,A1,basic,1,3.46,2.35,0,1
T02884,P2435,2026-04-03,下午,A2,case,0,11.91,12.54,0,1
T02885,P1379,2026-04-03,上午,A1,case,0,11.82,6.41,0,1
T02886,P2597,2026-04-03,下午,A2,case,1,8.72,22.39,0,0
T02887,P2015,2026-04-03,下午,A1,case,0,10.34,18.76,0,0
T02888,P0078,2026-04-03,上午,A2,case,1,5.66,9.98,0,0
T02889,P2169,2026-04-03,上午,A1,case,0,18.26,11.16,0,1
T02890,P0826,2026-04-03,下午,A2,basic,0,1.63,8.75,0,1
T02891,P1215,2026-04-03,上午,A1,case,0,23.47,14.77,0,1
T02892,P1026,2026-04-03,下午,A2,basic,1,4.77,8.08,0,1
T02893,P0447,2026-04-03,上午,A1,case,0,78.22,40.28,0,1
T02894,P1491,2026-04-03,下午,A2,case,1,9.89,27.28,0,1
T02895,P1301,2026-04-03,上午,A1,case,0,7.39,16.06,0,0
T02896,P1355,2026-04-03,上午,A2,case,0,15.27,13.25,0,1
T02897,P1309,2026-04-03,下午,A1,case,1,4.66,6.65,0,1
T02898,P2323,2026-04-03,上午,A2,case,1,5.13,30.26,0,1
T02899,P2142,2026-04-03,上午,A1,basic,0,3.8,6.29,0,1
T02900,P1329,2026-04-03,上午,A2,basic,1,4.6,4.05,0,1
T02901,P0549,2026-04-03,下午,A1,case,0,11.44,17.63,0,1
T02902,P0817,2026-04-03,上午,A2,case,0,11.56,6.48,0,1
T02903,P1357,2026-04-03,下午,A1,case,0,14.72,18.06,0,1
T02904,P1060,2026-04-03,上午,A2,case,0,10.34,16.96,0,0
T02905,P2208,2026-04-03,上午,A1,case,0,9.29,19.69,0,1
T02906,P1340,2026-04-03,上午,A2,basic,1,4.38,9.6,0,1
T02907,P1825,2026-04-03,上午,A1,case,1,9.04,22.28,0,1
T02908,P0857,2026-04-03,下午,A2,basic,0,6.59,11.3,0,1
T02909,P1914,2026-04-03,上午,A1,case,1,12.28,27.82,0,0
T02910,P0797,2026-04-03,上午,A2,case,0,28.49,27.25,0,1
T02911,P0461,2026-04-03,下午,A1,case,0,9.17,14.58,0,0
T02912,P2339,2026-04-03,上午,A2,basic,1,3.07,4.82,0,1
T02913,P2490,2026-04-03,上午,A1,case,1,2.37,44.94,0,1
T02914,P1279,2026-04-03,下午,A2,basic,0,6.34,3.79,0,1
T02915,P1021,2026-04-03,上午,A1,case,1,9.2,10.1,0,1
T02916,P1717,2026-04-03,下午,A2,case,0,22.07,17.13,0,1
T02917,P1266,2026-04-03,上午,A1,case,1,15.42,34.71,0,1
T02918,P0220,2026-04-03,上午,A2,case,0,22.98,6.52,0,1
T02919,P1089,2026-04-03,下午,A1,case,0,4.39,9.96,0,1
T02920,P1240,2026-04-03,下午,A2,case,0,8.84,17.36,0,1
T02921,P1086,2026-04-03,下午,B1,basic,0,18.01,5.11,0,1
T02922,P1005,2026-04-03,上午,B2,basic,1,7.66,6.36,0,1
T02923,P1780,2026-04-03,下午,B1,basic,1,10.94,1.5,0,0
T02924,P1218,2026-04-03,上午,B2,basic,1,4.37,5.03,0,1
T02925,P1384,2026-04-03,上午,B1,basic,1,3.92,5.98,0,1
T02926,P1710,2026-04-03,下午,B2,basic,1,2.25,9.77,0,1
T02927,P2274,2026-04-03,上午,B1,case,0,14.98,18.74,0,1
T02928,P2401,2026-04-03,下午,B2,case,1,16.11,6.25,0,1
T02929,P2112,2026-04-03,上午,B1,case,0,13.34,7.51,0,1
T02930,P0186,2026-04-03,上午,B2,case,0,13.34,22.54,0,1
T02931,P0591,2026-04-03,上午,B1,basic,0,7.83,7.8,0,1
T02932,P1154,2026-04-03,下午,B2,basic,0,47.0,10.95,0,1
T02933,P1791,2026-04-03,下午,B1,basic,0,2.78,4.13,0,1
T02934,P1793,2026-04-03,上午,B2,basic,1,12.09,3.74,0,1
T02935,P0096,2026-04-03,上午,B1,basic,1,4.33,2.76,0,1
T02936,P2448,2026-04-03,下午,B2,basic,1,5.41,3.87,0,1
T02937,P2672,2026-04-03,上午,B1,basic,0,10.91,6.13,0,1
T02938,P0688,2026-04-03,下午,B2,basic,0,3.1,10.56,0,1
T02939,P0035,2026-04-03,上午,B1,case,0,13.19,37.35,0,0
T02940,P1200,2026-04-03,上午,B2,basic,1,15.99,13.77,0,1
T02941,P1259,2026-04-03,下午,B1,basic,1,7.39,2.63,0,1
T02942,P0721,2026-04-03,上午,B2,basic,1,9.68,6.32,0,1
T02943,P1323,2026-04-03,上午,B1,basic,1,10.61,4.1,0,1
T02944,P1569,2026-04-03,上午,B2,basic,1,28.85,9.72,0,1
T02945,P2268,2026-04-03,上午,B1,basic,0,5.19,11.75,0,1
T02946,P0797,2026-04-03,上午,B2,basic,1,2.99,7.15,0,1
T02947,P2570,2026-04-03,上午,B1,basic,0,9.9,12.17,0,1
T02948,P0129,2026-04-03,上午,B2,case,0,15.34,22.21,0,1
T02949,P2560,2026-04-03,下午,B1,basic,0,5.54,9.76,0,1
T02950,P0904,2026-04-03,下午,B2,basic,1,5.52,6.78,0,1
T02951,P0071,2026-04-03,下午,B1,basic,0,6.87,3.46,0,1
T02952,P1487,2026-04-03,下午,B2,case,0,14.79,18.36,0,1
T02953,P1872,2026-04-03,下午,B1,basic,0,6.11,8.37,0,1
T02954,P1363,2026-04-03,下午,B2,basic,1,6.52,9.4,0,1
T02955,P2050,2026-04-03,下午,B1,basic,1,6.08,11.05,0,1
T02956,P2440,2026-04-03,上午,B2,basic,0,14.28,6.59,0,0
T02957,P2304,2026-04-03,上午,B1,case,0,33.37,8.0,0,1
T02958,P1890,2026-04-03,上午,B2,case,0,12.92,26.02,0,1
T02959,P1174,2026-04-03,上午,B1,basic,0,8.53,4.77,0,1
T02960,P2173,2026-04-03,上午,B2,basic,1,11.88,1.17,0,1
T02961,P1943,2026-04-03,上午,C1,basic,0,6.67,8.96,0,1
T02962,P2128,2026-04-03,上午,C2,basic,0,4.79,4.02,0,1
T02963,P0235,2026-04-03,上午,C1,case,0,15.06,22.19,0,0
T02964,P2610,2026-04-03,下午,C2,basic,0,6.38,4.51,0,1
T02965,P2262,2026-04-03,下午,C1,basic,1,2.65,3.99,0,1
T02966,P0304,2026-04-03,下午,C2,case,0,12.02,10.59,0,0
T02967,P2554,2026-04-03,下午,C1,case,1,12.33,10.42,0,1
T02968,P2688,2026-04-03,下午,C2,case,1,6.4,34.48,0,1
T02969,P1957,2026-04-03,下午,C1,case,0,8.62,38.72,0,0
T02970,P1048,2026-04-03,上午,C2,case,0,11.01,20.89,0,0
T02971,P2241,2026-04-03,上午,C1,basic,0,4.91,6.53,0,1
T02972,P2127,2026-04-03,上午,C2,case,1,6.64,12.36,0,1
T02973,P0083,2026-04-03,上午,C1,basic,0,2.41,7.44,0,1
T02974,P1592,2026-04-03,下午,C2,basic,1,5.61,4.16,0,1
T02975,P2297,2026-04-03,上午,C1,case,0,17.8,15.3,0,0
T02976,P0292,2026-04-03,下午,C2,case,0,40.19,34.42,0,1
T02977,P1350,2026-04-03,上午,C1,case,0,14.25,19.85,0,1
T02978,P0198,2026-04-03,上午,C2,basic,0,5.42,7.27,0,0
T02979,P1472,2026-04-03,上午,C1,basic,0,7.15,4.5,0,1
T02980,P0234,2026-04-03,下午,C2,basic,1,3.36,6.58,0,1
T02981,P1505,2026-04-03,上午,C1,case,0,50.06,13.09,0,1
T02982,P2112,2026-04-03,下午,C2,case,0,11.77,16.08,0,1
T02983,P0170,2026-04-03,下午,C1,case,0,10.93,9.83,0,1
T02984,P2681,2026-04-03,上午,C2,basic,0,5.06,10.21,0,1
T02985,P2242,2026-04-03,上午,C1,basic,0,24.18,15.86,0,1
T02986,P1727,2026-04-03,上午,C2,basic,1,6.1,16.22,0,1
T02987,P1696,2026-04-03,下午,C1,basic,1,3.46,6.19,0,1
T02988,P1606,2026-04-03,上午,C2,basic,1,2.91,16.6,0,1
T02989,P2599,2026-04-03,上午,C1,basic,1,6.78,12.29,0,0
T02990,P0599,2026-04-03,下午,C2,basic,0,4.51,3.28,0,1
T02991,P1162,2026-04-03,上午,C1,basic,0,7.07,8.0,0,1
T02992,P1861,2026-04-03,下午,C2,basic,1,3.18,3.16,0,1
T02993,P1086,2026-04-03,上午,C1,basic,0,85.92,3.13,0,1
T02994,P1572,2026-04-03,下午,C2,case,1,10.66,12.22,0,1
T02995,P2676,2026-04-03,下午,C1,basic,0,1.52,6.65,0,1
T02996,P0422,2026-04-03,上午,C2,case,0,20.09,32.82,0,1
T02997,P0432,2026-04-03,下午,C1,case,1,6.26,16.28,0,1
T02998,P0457,2026-04-03,上午,C2,case,1,19.68,47.58,0,1
T02999,P2079,2026-04-03,上午,C1,case,1,7.63,28.38,0,0
T03000,P1209,2026-04-03,上午,C2,basic,1,2.63,5.08,0,1
T03001,P2191,2026-04-06,上午,A1,case,0,11.64,12.43,0,1
T03002,P1558,2026-04-06,上午,A2,case,0,12.66,33.11,0,0
T03003,P2101,2026-04-06,上午,A1,case,0,38.93,,1,0
T03004,P2554,2026-04-06,上午,A2,basic,1,2.92,5.32,0,1
T03005,P1318,2026-04-06,下午,A1,case,0,9.76,26.66,0,1
T03006,P1060,2026-04-06,上午,A2,case,0,16.85,39.53,0,1
T03007,P1909,2026-04-06,下午,A1,case,0,5.8,24.7,0,1
T03008,P2684,2026-04-06,上午,A2,case,1,10.47,44.43,0,1
T03009,P0079,2026-04-06,上午,A1,case,0,18.79,19.68,0,1
T03010,P0609,2026-04-06,上午,A2,case,0,8.32,12.3,0,1
T03011,P0646,2026-04-06,下午,A1,case,0,9.04,24.94,0,0
T03012,P0351,2026-04-06,下午,A2,case,0,25.72,13.62,0,1
T03013,P0569,2026-04-06,上午,A1,case,0,18.09,15.67,0,1
T03014,P2316,2026-04-06,下午,A2,basic,0,7.92,1.27,0,1
T03015,P0646,2026-04-06,下午,A1,basic,0,4.85,2.99,0,1
T03016,P0208,2026-04-06,上午,A2,case,1,14.57,25.27,0,1
T03017,P2193,2026-04-06,下午,A1,case,0,4.39,13.46,0,1
T03018,P1953,2026-04-06,上午,A2,case,0,16.66,16.88,0,0
T03019,P0470,2026-04-06,下午,A1,case,0,12.27,10.88,0,0
T03020,P1685,2026-04-06,下午,A2,case,0,16.11,13.25,0,1
T03021,P0275,2026-04-06,上午,A1,case,0,21.77,10.22,0,1
T03022,P0628,2026-04-06,上午,A2,case,0,16.53,12.89,0,1
T03023,P1922,2026-04-06,下午,A1,case,0,13.4,17.25,0,0
T03024,P1322,2026-04-06,上午,A2,basic,0,4.73,6.25,0,1
T03025,P0579,2026-04-06,上午,A1,basic,0,2.55,4.35,0,1
T03026,P1787,2026-04-06,上午,A2,case,1,15.93,12.45,0,1
T03027,P0818,2026-04-06,上午,A1,case,0,17.02,20.05,0,0
T03028,P0692,2026-04-06,上午,A2,case,0,13.39,38.44,0,0
T03029,P2589,2026-04-06,上午,A1,basic,1,5.01,6.26,0,1
T03030,P0041,2026-04-06,上午,A2,case,0,24.78,7.14,0,1
T03031,P0624,2026-04-06,下午,A1,case,0,15.16,18.38,0,1
T03032,P0904,2026-04-06,下午,A2,basic,1,79.84,8.11,0,1
T03033,P2029,2026-04-06,上午,A1,basic,0,9.71,4.76,0,1
T03034,P2526,2026-04-06,上午,A2,case,0,24.44,3.72,0,1
T03035,P0213,2026-04-06,上午,A1,case,1,33.07,,1,0
T03036,P0311,2026-04-06,上午,A2,case,0,19.54,13.79,0,0
T03037,P0488,2026-04-06,下午,A1,basic,1,4.94,1.05,0,1
T03038,P0520,2026-04-06,上午,A2,case,0,18.78,35.22,0,0
T03039,P0246,2026-04-06,上午,A1,case,0,77.88,36.99,0,0
T03040,P1836,2026-04-06,上午,A2,case,0,30.03,15.08,0,1
T03041,P0541,2026-04-06,下午,B1,basic,0,22.12,2.54,0,1
T03042,P0765,2026-04-06,上午,B2,basic,0,10.76,10.09,0,1
T03043,P2626,2026-04-06,上午,B1,basic,1,3.09,16.59,0,1
T03044,P2023,2026-04-06,下午,B2,case,0,8.37,25.12,0,0
T03045,P1777,2026-04-06,上午,B1,case,0,54.63,14.05,0,0
T03046,P0884,2026-04-06,上午,B2,case,0,81.88,16.26,0,1
T03047,P0375,2026-04-06,上午,B1,basic,0,2.84,2.33,0,1
T03048,P1498,2026-04-06,上午,B2,case,1,14.47,5.4,0,0
T03049,P2171,2026-04-06,上午,B1,basic,1,7.72,5.02,0,1
T03050,P2623,2026-04-06,下午,B2,basic,1,4.12,9.99,0,1
T03051,P0286,2026-04-06,上午,B1,basic,1,5.79,1.75,0,1
T03052,P2094,2026-04-06,下午,B2,basic,1,7.21,2.13,0,1
T03053,P0448,2026-04-06,上午,B1,case,0,58.42,9.06,0,1
T03054,P2255,2026-04-06,上午,B2,basic,0,5.06,9.29,0,1
T03055,P1806,2026-04-06,下午,B1,basic,1,4.45,5.42,0,1
T03056,P0647,2026-04-06,下午,B2,basic,0,2.35,6.58,0,1
T03057,P1352,2026-04-06,上午,B1,basic,0,16.91,8.29,0,1
T03058,P0071,2026-04-06,上午,B2,case,1,18.97,10.97,0,0
T03059,P0546,2026-04-06,下午,B1,basic,1,3.6,10.05,0,1
T03060,P1067,2026-04-06,上午,B2,case,0,53.81,32.7,0,0
T03061,P1400,2026-04-06,上午,B1,basic,1,9.58,1.2,0,1
T03062,P0138,2026-04-06,上午,B2,basic,1,12.75,15.3,0,1
T03063,P2429,2026-04-06,下午,B1,basic,0,5.73,6.16,0,1
T03064,P0669,2026-04-06,上午,B2,basic,0,5.68,2.0,0,1
T03065,P0932,2026-04-06,上午,B1,basic,1,10.49,6.23,0,1
T03066,P2576,2026-04-06,上午,B2,case,0,38.16,27.02,0,0
T03067,P2026,2026-04-06,下午,B1,basic,1,6.62,10.59,0,1
T03068,P0099,2026-04-06,上午,B2,basic,1,4.95,9.52,0,1
T03069,P2123,2026-04-06,下午,B1,basic,1,4.63,7.85,0,1
T03070,P2378,2026-04-06,下午,B2,basic,0,8.48,11.16,0,1
T03071,P1864,2026-04-06,上午,B1,basic,0,9.49,5.49,0,1
T03072,P1849,2026-04-06,上午,B2,basic,1,3.57,4.05,0,1
T03073,P2679,2026-04-06,上午,B1,basic,1,4.66,6.44,0,1
T03074,P1439,2026-04-06,上午,B2,basic,1,7.55,5.24,0,1
T03075,P0593,2026-04-06,上午,B1,basic,1,3.54,7.86,0,1
T03076,P0461,2026-04-06,上午,B2,basic,1,11.48,7.68,0,1
T03077,P2689,2026-04-06,上午,B1,basic,0,4.88,6.46,0,1
T03078,P2511,2026-04-06,下午,B2,basic,0,8.83,6.88,0,1
T03079,P0166,2026-04-06,上午,B1,basic,0,4.63,9.42,0,1
T03080,P0306,2026-04-06,上午,B2,basic,1,4.81,5.69,0,1
T03081,P0031,2026-04-06,上午,C1,case,0,72.06,24.09,0,0
T03082,P2527,2026-04-06,上午,C2,basic,1,8.79,14.34,0,1
T03083,P1924,2026-04-06,下午,C1,basic,1,1.62,7.31,0,1
T03084,P0303,2026-04-06,下午,C2,case,0,9.13,32.0,0,1
T03085,P2597,2026-04-06,上午,C1,basic,1,3.17,18.96,0,1
