record_id,date,device_id,risk_score,failure_within_24h
2026-05-21-D081,2026-05-21,D081,32.2,0
2026-05-21-D082,2026-05-21,D082,36.6,0
2026-05-21-D083,2026-05-21,D083,69.3,0
2026-05-21-D084,2026-05-21,D084,39.6,0
2026-05-21-D085,2026-05-21,D085,19.4,0
2026-05-21-D086,2026-05-21,D086,66.2,0
2026-05-21-D087,2026-05-21,D087,34.0,0
2026-05-21-D088,2026-05-21,D088,40.1,0
2026-05-21-D089,2026-05-21,D089,73.3,0
2026-05-21-D090,2026-05-21,D090,33.4,0
2026-05-22-D001,2026-05-22,D001,68.6,0
2026-05-22-D002,2026-05-22,D002,52.4,1
2026-05-22-D003,2026-05-22,D003,56.0,0
2026-05-22-D004,2026-05-22,D004,56.0,0
2026-05-22-D005,2026-05-22,D005,40.6,0
2026-05-22-D006,2026-05-22,D006,16.7,0
2026-05-22-D007,2026-05-22,D007,30.2,0
2026-05-22-D008,2026-05-22,D008,55.9,1
2026-05-22-D009,2026-05-22,D009,0.0,0
2026-05-22-D010,2026-05-22,D010,12.6,0
2026-05-22-D011,2026-05-22,D011,61.8,0
2026-05-22-D012,2026-05-22,D012,12.8,0
2026-05-22-D013,2026-05-22,D013,89.0,1
2026-05-22-D014,2026-05-22,D014,36.5,0
2026-05-22-D015,2026-05-22,D015,13.0,0
2026-05-22-D016,2026-05-22,D016,31.8,0
2026-05-22-D017,2026-05-22,D017,67.1,0
2026-05-22-D018,2026-05-22,D018,36.9,0
2026-05-22-D019,2026-05-22,D019,65.5,0
2026-05-22-D020,2026-05-22,D020,35.5,0
2026-05-22-D021,2026-05-22,D021,28.2,0
2026-05-22-D022,2026-05-22,D022,42.9,0
2026-05-22-D023,2026-05-22,D023,24.0,0
2026-05-22-D024,2026-05-22,D024,13.8,0
2026-05-22-D025,2026-05-22,D025,44.1,0
2026-05-22-D026,2026-05-22,D026,15.6,0
2026-05-22-D027,2026-05-22,D027,36.8,0
2026-05-22-D028,2026-05-22,D028,18.8,0
2026-05-22-D029,2026-05-22,D029,22.4,0
2026-05-22-D030,2026-05-22,D030,52.5,0
2026-05-22-D031,2026-05-22,D031,60.4,0
2026-05-22-D032,2026-05-22,D032,14.7,0
2026-05-22-D033,2026-05-22,D033,51.6,0
2026-05-22-D034,2026-05-22,D034,85.6,0
2026-05-22-D035,2026-05-22,D035,8.1,0
2026-05-22-D036,2026-05-22,D036,35.1,1
2026-05-22-D037,2026-05-22,D037,75.0,0
2026-05-22-D038,2026-05-22,D038,14.2,0
2026-05-22-D039,2026-05-22,D039,68.7,1
2026-05-22-D040,2026-05-22,D040,29.6,0
2026-05-22-D041,2026-05-22,D041,34.3,0
2026-05-22-D042,2026-05-22,D042,76.5,1
2026-05-22-D043,2026-05-22,D043,53.4,0
2026-05-22-D044,2026-05-22,D044,9.9,0
2026-05-22-D045,2026-05-22,D045,21.2,0
2026-05-22-D046,2026-05-22,D046,20.7,0
2026-05-22-D047,2026-05-22,D047,48.4,0
2026-05-22-D048,2026-05-22,D048,52.4,1
2026-05-22-D049,2026-05-22,D049,24.1,0
2026-05-22-D050,2026-05-22,D050,40.4,0
2026-05-22-D051,2026-05-22,D051,34.6,0
2026-05-22-D052,2026-05-22,D052,32.6,0
2026-05-22-D053,2026-05-22,D053,62.9,0
2026-05-22-D054,2026-05-22,D054,32.9,0
2026-05-22-D055,2026-05-22,D055,25.2,0
2026-05-22-D056,2026-05-22,D056,46.6,0
2026-05-22-D057,2026-05-22,D057,16.4,0
2026-05-22-D058,2026-05-22,D058,28.4,0
2026-05-22-D059,2026-05-22,D059,60.1,0
2026-05-22-D060,2026-05-22,D060,72.2,0
2026-05-22-D061,2026-05-22,D061,90.9,0
2026-05-22-D062,2026-05-22,D062,20.1,0
2026-05-22-D063,2026-05-22,D063,32.0,0
2026-05-22-D064,2026-05-22,D064,31.2,0
2026-05-22-D065,2026-05-22,D065,38.2,0
2026-05-22-D066,2026-05-22,D066,48.7,0
2026-05-22-D067,2026-05-22,D067,57.2,0
2026-05-22-D068,2026-05-22,D068,22.0,0
2026-05-22-D069,2026-05-22,D069,3.9,0
2026-05-22-D070,2026-05-22,D070,32.5,0
2026-05-22-D071,2026-05-22,D071,5.9,0
2026-05-22-D072,2026-05-22,D072,7.7,0
2026-05-22-D073,2026-05-22,D073,65.3,0
2026-05-22-D074,2026-05-22,D074,24.6,0
2026-05-22-D075,2026-05-22,D075,10.2,0
2026-05-22-D076,2026-05-22,D076,35.4,0
2026-05-22-D077,2026-05-22,D077,46.3,0
2026-05-22-D078,2026-05-22,D078,66.7,0
2026-05-22-D079,2026-05-22,D079,27.2,0
2026-05-22-D080,2026-05-22,D080,38.4,0
2026-05-22-D081,2026-05-22,D081,25.7,0
2026-05-22-D082,2026-05-22,D082,63.5,0
2026-05-22-D083,2026-05-22,D083,24.1,0
2026-05-22-D084,2026-05-22,D084,39.3,1
2026-05-22-D085,2026-05-22,D085,16.5,0
2026-05-22-D086,2026-05-22,D086,28.5,0
2026-05-22-D087,2026-05-22,D087,77.7,1
2026-05-22-D088,2026-05-22,D088,45.7,0
2026-05-22-D089,2026-05-22,D089,40.3,0
2026-05-22-D090,2026-05-22,D090,67.4,1
2026-05-23-D001,2026-05-23,D001,20.7,0
2026-05-23-D002,2026-05-23,D002,22.5,0
2026-05-23-D003,2026-05-23,D003,75.0,0
2026-05-23-D004,2026-05-23,D004,54.4,0
2026-05-23-D005,2026-05-23,D005,17.3,0
2026-05-23-D006,2026-05-23,D006,10.1,0
2026-05-23-D007,2026-05-23,D007,70.1,0
2026-05-23-D008,2026-05-23,D008,27.6,0
2026-05-23-D009,2026-05-23,D009,62.5,0
2026-05-23-D010,2026-05-23,D010,18.7,0
2026-05-23-D011,2026-05-23,D011,76.0,0
2026-05-23-D012,2026-05-23,D012,18.5,0
2026-05-23-D013,2026-05-23,D013,51.5,0
2026-05-23-D014,2026-05-23,D014,18.0,0
2026-05-23-D015,2026-05-23,D015,61.4,0
2026-05-23-D016,2026-05-23,D016,13.4,0
2026-05-23-D017,2026-05-23,D017,2.4,0
2026-05-23-D018,2026-05-23,D018,77.8,1
2026-05-23-D019,2026-05-23,D019,23.4,0
2026-05-23-D020,2026-05-23,D020,7.7,0
2026-05-23-D021,2026-05-23,D021,23.5,0
2026-05-23-D022,2026-05-23,D022,20.6,0
2026-05-23-D023,2026-05-23,D023,59.8,1
2026-05-23-D024,2026-05-23,D024,7.1,0
2026-05-23-D025,2026-05-23,D025,64.7,0
2026-05-23-D026,2026-05-23,D026,77.1,1
2026-05-23-D027,2026-05-23,D027,50.6,0
2026-05-23-D028,2026-05-23,D028,52.3,0
2026-05-23-D029,2026-05-23,D029,78.0,1
2026-05-23-D030,2026-05-23,D030,30.3,0
2026-05-23-D031,2026-05-23,D031,13.9,0
2026-05-23-D032,2026-05-23,D032,33.4,0
2026-05-23-D033,2026-05-23,D033,10.1,0
2026-05-23-D034,2026-05-23,D034,34.9,0
2026-05-23-D035,2026-05-23,D035,33.3,0
2026-05-23-D036,2026-05-23,D036,55.7,0
2026-05-23-D037,2026-05-23,D037,64.2,0
2026-05-23-D038,2026-05-23,D038,64.7,1
2026-05-23-D039,2026-05-23,D039,33.8,0
2026-05-23-D040,2026-05-23,D040,41.3,0
2026-05-23-D041,2026-05-23,D041,24.6,0
2026-05-23-D042,2026-05-23,D042,66.8,0
2026-05-23-D043,2026-05-23,D043,32.1,0
2026-05-23-D044,2026-05-23,D044,53.4,1
2026-05-23-D045,2026-05-23,D045,45.0,1
2026-05-23-D046,2026-05-23,D046,43.2,0
2026-05-23-D047,2026-05-23,D047,54.4,0
2026-05-23-D048,2026-05-23,D048,38.8,0
2026-05-23-D049,2026-05-23,D049,94.7,1
2026-05-23-D050,2026-05-23,D050,70.3,1
2026-05-23-D051,2026-05-23,D051,37.8,0
2026-05-23-D052,2026-05-23,D052,35.2,1
2026-05-23-D053,2026-05-23,D053,57.4,0
2026-05-23-D054,2026-05-23,D054,40.8,0
2026-05-23-D055,2026-05-23,D055,38.7,1
2026-05-23-D056,2026-05-23,D056,54.0,0
2026-05-23-D057,2026-05-23,D057,30.5,0
2026-05-23-D058,2026-05-23,D058,62.0,0
2026-05-23-D059,2026-05-23,D059,76.3,1
2026-05-23-D060,2026-05-23,D060,48.7,0
2026-05-23-D061,2026-05-23,D061,31.7,0
2026-05-23-D062,2026-05-23,D062,30.7,0
2026-05-23-D063,2026-05-23,D063,10.9,0
2026-05-23-D064,2026-05-23,D064,19.3,0
2026-05-23-D065,2026-05-23,D065,47.6,0
2026-05-23-D066,2026-05-23,D066,58.5,1
2026-05-23-D067,2026-05-23,D067,9.6,0
2026-05-23-D068,2026-05-23,D068,60.1,1
2026-05-23-D069,2026-05-23,D069,36.7,0
2026-05-23-D070,2026-05-23,D070,34.7,0
2026-05-23-D071,2026-05-23,D071,19.9,0
2026-05-23-D072,2026-05-23,D072,75.1,1
2026-05-23-D073,2026-05-23,D073,38.7,0
2026-05-23-D074,2026-05-23,D074,85.8,1
2026-05-23-D075,2026-05-23,D075,73.4,0
2026-05-23-D076,2026-05-23,D076,44.9,0
2026-05-23-D077,2026-05-23,D077,47.9,0
2026-05-23-D078,2026-05-23,D078,59.4,0
2026-05-23-D079,2026-05-23,D079,69.3,0
2026-05-23-D080,2026-05-23,D080,46.4,0
2026-05-23-D081,2026-05-23,D081,21.7,0
2026-05-23-D082,2026-05-23,D082,18.3,0
2026-05-23-D083,2026-05-23,D083,70.6,0
2026-05-23-D084,2026-05-23,D084,22.5,0
2026-05-23-D085,2026-05-23,D085,39.6,0
2026-05-23-D086,2026-05-23,D086,44.0,0
2026-05-23-D087,2026-05-23,D087,22.1,0
2026-05-23-D088,2026-05-23,D088,24.5,0
2026-05-23-D089,2026-05-23,D089,46.6,0
2026-05-23-D090,2026-05-23,D090,65.1,0
2026-05-24-D001,2026-05-24,D001,12.7,0
2026-05-24-D002,2026-05-24,D002,36.2,0
2026-05-24-D003,2026-05-24,D003,39.5,0
2026-05-24-D004,2026-05-24,D004,40.5,0
2026-05-24-D005,2026-05-24,D005,64.5,0
2026-05-24-D006,2026-05-24,D006,15.8,0
2026-05-24-D007,2026-05-24,D007,9.6,0
2026-05-24-D008,2026-05-24,D008,55.1,0
2026-05-24-D009,2026-05-24,D009,15.0,0
2026-05-24-D010,2026-05-24,D010,52.1,0
2026-05-24-D011,2026-05-24,D011,58.5,0
2026-05-24-D012,2026-05-24,D012,38.3,0
2026-05-24-D013,2026-05-24,D013,61.3,0
2026-05-24-D014,2026-05-24,D014,50.0,0
2026-05-24-D015,2026-05-24,D015,54.3,1
2026-05-24-D016,2026-05-24,D016,25.4,0
2026-05-24-D017,2026-05-24,D017,67.1,0
2026-05-24-D018,2026-05-24,D018,56.9,1
2026-05-24-D019,2026-05-24,D019,42.1,0
2026-05-24-D020,2026-05-24,D020,56.0,1
2026-05-24-D021,2026-05-24,D021,27.2,0
2026-05-24-D022,2026-05-24,D022,54.0,1
2026-05-24-D023,2026-05-24,D023,24.5,0
2026-05-24-D024,2026-05-24,D024,40.9,0
2026-05-24-D025,2026-05-24,D025,28.9,0
2026-05-24-D026,2026-05-24,D026,54.4,1
2026-05-24-D027,2026-05-24,D027,29.7,0
2026-05-24-D028,2026-05-24,D028,29.0,1
2026-05-24-D029,2026-05-24,D029,34.7,1
2026-05-24-D030,2026-05-24,D030,36.9,0
2026-05-24-D031,2026-05-24,D031,11.6,0
2026-05-24-D032,2026-05-24,D032,72.3,0
2026-05-24-D033,2026-05-24,D033,23.8,0
2026-05-24-D034,2026-05-24,D034,23.7,0
2026-05-24-D035,2026-05-24,D035,34.1,0
2026-05-24-D036,2026-05-24,D036,28.1,0
2026-05-24-D037,2026-05-24,D037,43.3,0
2026-05-24-D038,2026-05-24,D038,28.8,0
2026-05-24-D039,2026-05-24,D039,51.7,0
2026-05-24-D040,2026-05-24,D040,61.5,0
2026-05-24-D041,2026-05-24,D041,60.1,0
2026-05-24-D042,2026-05-24,D042,5.7,0
2026-05-24-D043,2026-05-24,D043,26.1,0
2026-05-24-D044,2026-05-24,D044,24.5,0
2026-05-24-D045,2026-05-24,D045,71.0,0
2026-05-24-D046,2026-05-24,D046,31.5,0
2026-05-24-D047,2026-05-24,D047,68.7,1
2026-05-24-D048,2026-05-24,D048,23.6,0
2026-05-24-D049,2026-05-24,D049,42.2,0
2026-05-24-D050,2026-05-24,D050,55.6,0
2026-05-24-D051,2026-05-24,D051,42.1,1
2026-05-24-D052,2026-05-24,D052,37.0,0
2026-05-24-D053,2026-05-24,D053,8.9,0
2026-05-24-D054,2026-05-24,D054,27.5,0
2026-05-24-D055,2026-05-24,D055,55.6,0
2026-05-24-D056,2026-05-24,D056,10.0,0
2026-05-24-D057,2026-05-24,D057,39.0,0
2026-05-24-D058,2026-05-24,D058,49.0,0
2026-05-24-D059,2026-05-24,D059,32.0,0
2026-05-24-D060,2026-05-24,D060,25.1,0
2026-05-24-D061,2026-05-24,D061,72.4,0
2026-05-24-D062,2026-05-24,D062,44.8,0
2026-05-24-D063,2026-05-24,D063,33.4,0
2026-05-24-D064,2026-05-24,D064,31.3,0
2026-05-24-D065,2026-05-24,D065,22.4,0
2026-05-24-D066,2026-05-24,D066,64.3,0
2026-05-24-D067,2026-05-24,D067,15.7,0
2026-05-24-D068,2026-05-24,D068,38.5,0
2026-05-24-D069,2026-05-24,D069,32.2,0
2026-05-24-D070,2026-05-24,D070,51.3,0
2026-05-24-D071,2026-05-24,D071,31.5,0
2026-05-24-D072,2026-05-24,D072,25.0,0
2026-05-24-D073,2026-05-24,D073,51.4,0
2026-05-24-D074,2026-05-24,D074,66.6,0
2026-05-24-D075,2026-05-24,D075,52.6,0
2026-05-24-D076,2026-05-24,D076,29.3,0
2026-05-24-D077,2026-05-24,D077,61.4,0
2026-05-24-D078,2026-05-24,D078,12.1,0
2026-05-24-D079,2026-05-24,D079,54.1,0
2026-05-24-D080,2026-05-24,D080,37.2,0
2026-05-24-D081,2026-05-24,D081,49.3,0
2026-05-24-D082,2026-05-24,D082,52.5,0
2026-05-24-D083,2026-05-24,D083,25.2,0
2026-05-24-D084,2026-05-24,D084,37.7,0
2026-05-24-D085,2026-05-24,D085,43.0,0
2026-05-24-D086,2026-05-24,D086,76.8,0
2026-05-24-D087,2026-05-24,D087,45.2,0
2026-05-24-D088,2026-05-24,D088,34.0,0
2026-05-24-D089,2026-05-24,D089,18.5,0
2026-05-24-D090,2026-05-24,D090,9.1,0
2026-05-25-D001,2026-05-25,D001,36.2,0
2026-05-25-D002,2026-05-25,D002,12.1,0
2026-05-25-D003,2026-05-25,D003,33.5,0
2026-05-25-D004,2026-05-25,D004,74.4,0
2026-05-25-D005,2026-05-25,D005,9.2,0
2026-05-25-D006,2026-05-25,D006,39.3,1
2026-05-25-D007,2026-05-25,D007,33.2,0
2026-05-25-D008,2026-05-25,D008,70.7,0
2026-05-25-D009,2026-05-25,D009,69.9,1
2026-05-25-D010,2026-05-25,D010,39.8,0
2026-05-25-D011,2026-05-25,D011,33.7,0
2026-05-25-D012,2026-05-25,D012,15.0,0
2026-05-25-D013,2026-05-25,D013,67.1,0
2026-05-25-D014,2026-05-25,D014,56.3,1
2026-05-25-D015,2026-05-25,D015,63.6,1
2026-05-25-D016,2026-05-25,D016,22.0,0
2026-05-25-D017,2026-05-25,D017,53.9,1
2026-05-25-D018,2026-05-25,D018,35.8,0
2026-05-25-D019,2026-05-25,D019,20.7,0
2026-05-25-D020,2026-05-25,D020,37.5,0
2026-05-25-D021,2026-05-25,D021,59.9,1
2026-05-25-D022,2026-05-25,D022,10.5,0
2026-05-25-D023,2026-05-25,D023,33.0,0
2026-05-25-D024,2026-05-25,D024,60.0,1
2026-05-25-D025,2026-05-25,D025,33.6,0
2026-05-25-D026,2026-05-25,D026,67.6,0
2026-05-25-D027,2026-05-25,D027,68.3,0
2026-05-25-D028,2026-05-25,D028,46.6,0
2026-05-25-D029,2026-05-25,D029,36.6,0
2026-05-25-D030,2026-05-25,D030,19.5,0
2026-05-25-D031,2026-05-25,D031,18.2,0
2026-05-25-D032,2026-05-25,D032,55.0,0
2026-05-25-D033,2026-05-25,D033,62.5,1
2026-05-25-D034,2026-05-25,D034,25.0,0
2026-05-25-D035,2026-05-25,D035,45.7,0
2026-05-25-D036,2026-05-25,D036,39.5,0
2026-05-25-D037,2026-05-25,D037,41.6,0
2026-05-25-D038,2026-05-25,D038,52.2,1
2026-05-25-D039,2026-05-25,D039,22.0,0
2026-05-25-D040,2026-05-25,D040,69.6,0
2026-05-25-D041,2026-05-25,D041,11.6,0
2026-05-25-D042,2026-05-25,D042,38.2,0
2026-05-25-D043,2026-05-25,D043,59.4,0
2026-05-25-D044,2026-05-25,D044,27.3,0
2026-05-25-D045,2026-05-25,D045,47.6,0
2026-05-25-D046,2026-05-25,D046,75.4,0
2026-05-25-D047,2026-05-25,D047,38.1,0
2026-05-25-D048,2026-05-25,D048,28.0,0
2026-05-25-D049,2026-05-25,D049,35.6,0
2026-05-25-D050,2026-05-25,D050,47.0,0
2026-05-25-D051,2026-05-25,D051,0,0
2026-05-25-D052,2026-05-25,D052,30.3,0
2026-05-25-D053,2026-05-25,D053,73.0,1
2026-05-25-D054,2026-05-25,D054,21.0,0
2026-05-25-D055,2026-05-25,D055,72.9,0
2026-05-25-D056,2026-05-25,D056,74.5,0
2026-05-25-D057,2026-05-25,D057,23.8,0
2026-05-25-D058,2026-05-25,D058,44.0,0
2026-05-25-D059,2026-05-25,D059,19.6,0
2026-05-25-D060,2026-05-25,D060,24.2,0
2026-05-25-D061,2026-05-25,D061,63.1,0
2026-05-25-D062,2026-05-25,D062,33.3,0
2026-05-25-D063,2026-05-25,D063,15.1,0
2026-05-25-D064,2026-05-25,D064,64.4,0
2026-05-25-D065,2026-05-25,D065,41.2,0
2026-05-25-D066,2026-05-25,D066,4.3,0
2026-05-25-D067,2026-05-25,D067,25.3,0
2026-05-25-D068,2026-05-25,D068,33.5,0
2026-05-25-D069,2026-05-25,D069,66.7,0
2026-05-25-D070,2026-05-25,D070,73.9,1
2026-05-25-D071,2026-05-25,D071,43.1,0
2026-05-25-D072,2026-05-25,D072,50.0,0
2026-05-25-D073,2026-05-25,D073,84.2,0
2026-05-25-D074,2026-05-25,D074,36.1,0
2026-05-25-D075,2026-05-25,D075,34.5,0
2026-05-25-D076,2026-05-25,D076,51.9,0
2026-05-25-D077,2026-05-25,D077,78.2,0
2026-05-25-D078,2026-05-25,D078,5.9,0
2026-05-25-D079,2026-05-25,D079,21.4,0
2026-05-25-D080,2026-05-25,D080,20.5,0
2026-05-25-D081,2026-05-25,D081,39.5,0
2026-05-25-D082,2026-05-25,D082,66.2,0
2026-05-25-D083,2026-05-25,D083,37.3,0
2026-05-25-D084,2026-05-25,D084,23.4,0
2026-05-25-D085,2026-05-25,D085,27.0,0
2026-05-25-D086,2026-05-25,D086,11.1,0
2026-05-25-D087,2026-05-25,D087,69.7,0
2026-05-25-D088,2026-05-25,D088,30.2,0
2026-05-25-D089,2026-05-25,D089,76.0,0
2026-05-25-D090,2026-05-25,D090,72.2,0
2026-05-26-D001,2026-05-26,D001,36.0,0
2026-05-26-D002,2026-05-26,D002,52.5,0
2026-05-26-D003,2026-05-26,D003,1.6,0
2026-05-26-D004,2026-05-26,D004,18.9,0
2026-05-26-D005,2026-05-26,D005,13.7,0
2026-05-26-D006,2026-05-26,D006,28.8,0
2026-05-26-D007,2026-05-26,D007,19.0,0
2026-05-26-D008,2026-05-26,D008,26.0,0
2026-05-26-D009,2026-05-26,D009,27.0,0
2026-05-26-D010,2026-05-26,D010,22.5,0
2026-05-26-D011,2026-05-26,D011,62.4,1
2026-05-26-D012,2026-05-26,D012,29.7,0
2026-05-26-D013,2026-05-26,D013,53.0,0
2026-05-26-D014,2026-05-26,D014,43.8,0
2026-05-26-D015,2026-05-26,D015,55.2,0
2026-05-26-D016,2026-05-26,D016,30.3,0
2026-05-26-D017,2026-05-26,D017,18.0,0
2026-05-26-D018,2026-05-26,D018,46.7,0
2026-05-26-D019,2026-05-26,D019,40.8,0
2026-05-26-D020,2026-05-26,D020,73.9,0
2026-05-26-D021,2026-05-26,D021,33.4,0
2026-05-26-D022,2026-05-26,D022,72.3,0
2026-05-26-D023,2026-05-26,D023,28.2,0
2026-05-26-D024,2026-05-26,D024,75.5,1
2026-05-26-D025,2026-05-26,D025,55.8,0
2026-05-26-D026,2026-05-26,D026,81.1,1
2026-05-26-D027,2026-05-26,D027,17.3,0
2026-05-26-D028,2026-05-26,D028,76.2,1
2026-05-26-D029,2026-05-26,D029,31.0,0
2026-05-26-D030,2026-05-26,D030,30.4,0
2026-05-26-D031,2026-05-26,D031,28.5,0
2026-05-26-D032,2026-05-26,D032,56.7,0
2026-05-26-D033,2026-05-26,D033,13.2,0
2026-05-26-D034,2026-05-26,D034,50.8,0
2026-05-26-D035,2026-05-26,D035,15.7,0
2026-05-26-D036,2026-05-26,D036,62.5,0
2026-05-26-D037,2026-05-26,D037,26.6,0
2026-05-26-D038,2026-05-26,D038,74.6,1
2026-05-26-D039,2026-05-26,D039,54.6,0
2026-05-26-D040,2026-05-26,D040,25.8,0
2026-05-26-D041,2026-05-26,D041,34.6,0
2026-05-26-D042,2026-05-26,D042,3.8,0
2026-05-26-D043,2026-05-26,D043,33.7,0
2026-05-26-D044,2026-05-26,D044,14.2,0
2026-05-26-D045,2026-05-26,D045,16.2,0
2026-05-26-D046,2026-05-26,D046,27.5,0
2026-05-26-D047,2026-05-26,D047,75.2,0
2026-05-26-D048,2026-05-26,D048,1.8,0
2026-05-26-D049,2026-05-26,D049,22.1,0
2026-05-26-D050,2026-05-26,D050,42.2,0
2026-05-26-D051,2026-05-26,D051,30.7,0
2026-05-26-D052,2026-05-26,D052,33.6,0
2026-05-26-D053,2026-05-26,D053,18.4,0
2026-05-26-D054,2026-05-26,D054,27.9,0
2026-05-26-D055,2026-05-26,D055,28.6,0
2026-05-26-D056,2026-05-26,D056,28.6,0
2026-05-26-D057,2026-05-26,D057,32.8,1
2026-05-26-D058,2026-05-26,D058,19.8,0
2026-05-26-D059,2026-05-26,D059,60.1,0
2026-05-26-D060,2026-05-26,D060,24.4,0
2026-05-26-D061,2026-05-26,D061,26.3,0
2026-05-26-D062,2026-05-26,D062,25.2,0
2026-05-26-D063,2026-05-26,D063,69.9,0
2026-05-26-D064,2026-05-26,D064,16.5,0
2026-05-26-D065,2026-05-26,D065,31.4,0
2026-05-26-D066,2026-05-26,D066,50.4,1
2026-05-26-D067,2026-05-26,D067,33.6,0
2026-05-26-D068,2026-05-26,D068,45.3,0
2026-05-26-D069,2026-05-26,D069,21.4,0
2026-05-26-D070,2026-05-26,D070,51.1,0
2026-05-26-D071,2026-05-26,D071,22.3,0
2026-05-26-D072,2026-05-26,D072,49.3,1
2026-05-26-D073,2026-05-26,D073,44.6,0
2026-05-26-D074,2026-05-26,D074,44.1,0
2026-05-26-D075,2026-05-26,D075,54.8,1
2026-05-26-D076,2026-05-26,D076,40.8,0
2026-05-26-D077,2026-05-26,D077,43.5,0
2026-05-26-D078,2026-05-26,D078,22.3,0
2026-05-26-D079,2026-05-26,D079,10.0,0
2026-05-26-D080,2026-05-26,D080,29.4,0
2026-05-26-D081,2026-05-26,D081,36.8,0
2026-05-26-D082,2026-05-26,D082,82.5,1
2026-05-26-D083,2026-05-26,D083,42.0,0
2026-05-26-D084,2026-05-26,D084,15.9,0
2026-05-26-D085,2026-05-26,D085,13.2,0
2026-05-26-D086,2026-05-26,D086,20.5,0
2026-05-26-D087,2026-05-26,D087,34.3,1
2026-05-26-D088,2026-05-26,D088,61.4,1
2026-05-26-D089,2026-05-26,D089,20.6,0
2026-05-26-D090,2026-05-26,D090,43.0,1
2026-05-27-D001,2026-05-27,D001,48.6,0
2026-05-27-D002,2026-05-27,D002,50.1,1
2026-05-27-D003,2026-05-27,D003,48.7,0
2026-05-27-D004,2026-05-27,D004,14.8,0
2026-05-27-D005,2026-05-27,D005,37.8,0
2026-05-27-D006,2026-05-27,D006,38.4,0
2026-05-27-D007,2026-05-27,D007,32.7,1
2026-05-27-D008,2026-05-27,D008,58.5,0
2026-05-27-D009,2026-05-27,D009,39.6,0
2026-05-27-D010,2026-05-27,D010,73.7,0
2026-05-27-D011,2026-05-27,D011,67.7,0
2026-05-27-D012,2026-05-27,D012,40.9,1
2026-05-27-D013,2026-05-27,D013,53.3,0
2026-05-27-D014,2026-05-27,D014,42.3,0
2026-05-27-D015,2026-05-27,D015,33.0,0
2026-05-27-D016,2026-05-27,D016,45.4,0
2026-05-27-D017,2026-05-27,D017,48.0,0
2026-05-27-D018,2026-05-27,D018,44.2,0
2026-05-27-D019,2026-05-27,D019,52.5,0
2026-05-27-D020,2026-05-27,D020,59.1,1
2026-05-27-D021,2026-05-27,D021,28.8,0
2026-05-27-D022,2026-05-27,D022,66.3,0
2026-05-27-D023,2026-05-27,D023,83.2,1
2026-05-27-D024,2026-05-27,D024,74.2,0
2026-05-27-D025,2026-05-27,D025,53.7,0
2026-05-27-D026,2026-05-27,D026,18.3,0
2026-05-27-D027,2026-05-27,D027,52.5,1
2026-05-27-D028,2026-05-27,D028,74.9,0
2026-05-27-D029,2026-05-27,D029,48.9,0
2026-05-27-D030,2026-05-27,D030,45.0,0
2026-05-27-D031,2026-05-27,D031,14.7,0
2026-05-27-D032,2026-05-27,D032,48.7,0
2026-05-27-D033,2026-05-27,D033,59.8,1
2026-05-27-D034,2026-05-27,D034,58.4,0
2026-05-27-D035,2026-05-27,D035,34.2,0
2026-05-27-D036,2026-05-27,D036,18.5,0
2026-05-27-D037,2026-05-27,D037,64.8,1
2026-05-27-D038,2026-05-27,D038,23.8,0
2026-05-27-D039,2026-05-27,D039,27.8,0
2026-05-27-D040,2026-05-27,D040,30.3,0
2026-05-27-D041,2026-05-27,D041,51.4,0
2026-05-27-D042,2026-05-27,D042,27.9,0
2026-05-27-D043,2026-05-27,D043,58.1,0
2026-05-27-D044,2026-05-27,D044,9.3,0
2026-05-27-D045,2026-05-27,D045,10.8,0
2026-05-27-D046,2026-05-27,D046,66.7,0
2026-05-27-D047,2026-05-27,D047,48.3,0
2026-05-27-D048,2026-05-27,D048,14.6,0
2026-05-27-D049,2026-05-27,D049,19.7,0
2026-05-27-D050,2026-05-27,D050,28.1,0
2026-05-27-D051,2026-05-27,D051,11.8,0
2026-05-27-D052,2026-05-27,D052,48.0,0
2026-05-27-D053,2026-05-27,D053,35.2,0
2026-05-27-D054,2026-05-27,D054,0,0
2026-05-27-D055,2026-05-27,D055,43.6,0
2026-05-27-D056,2026-05-27,D056,12.8,0
2026-05-27-D057,2026-05-27,D057,21.7,0
2026-05-27-D058,2026-05-27,D058,27.8,0
2026-05-27-D059,2026-05-27,D059,40.1,0
2026-05-27-D060,2026-05-27,D060,13.8,0
2026-05-27-D061,2026-05-27,D061,48.0,0
2026-05-27-D062,2026-05-27,D062,18.6,0
2026-05-27-D063,2026-05-27,D063,32.2,0
2026-05-27-D064,2026-05-27,D064,21.2,0
2026-05-27-D065,2026-05-27,D065,70.7,1
2026-05-27-D066,2026-05-27,D066,57.9,1
2026-05-27-D067,2026-05-27,D067,54.3,0
2026-05-27-D068,2026-05-27,D068,49.7,0
2026-05-27-D069,2026-05-27,D069,59.5,0
2026-05-27-D070,2026-05-27,D070,39.6,0
2026-05-27-D071,2026-05-27,D071,70.9,0
2026-05-27-D072,2026-05-27,D072,13.2,0
2026-05-27-D073,2026-05-27,D073,67.0,1
2026-05-27-D074,2026-05-27,D074,56.3,1
2026-05-27-D075,2026-05-27,D075,27.5,0
2026-05-27-D076,2026-05-27,D076,61.2,0
2026-05-27-D077,2026-05-27,D077,12.9,0
