person_id,team,assigned_arm,metric,value
E18-13,T18,tool,quality_score,81.747
E18-13,T18,tool,weekly_output,42
E18-13,T18,tool,fatigue_score,47.06225
E18-13,T18,tool,satisfaction,79.73692
E18-13,T18,tool,training_minutes,26.3547
E18-13,T18,tool,handoff_count,8
E18-13,T18,tool,rework_minutes,1.14759
E18-13,T18,tool,escalations,3
E18-13,T18,tool,confidence_score,67.33708
E18-13,T18,tool,workload_score,53.79473
E18-14,T18,tool,handling_minutes,35.47183
E18-14,T18,tool,error_rate,0.08785
E18-14,T18,tool,quality_score,75.3379
E18-14,T18,tool,weekly_output,18
E18-14,T18,tool,fatigue_score,45.27176
E18-14,T18,tool,satisfaction,59.70783
E18-14,T18,tool,training_minutes,22.37912
E18-14,T18,tool,handoff_count,9
E18-14,T18,tool,rework_minutes,9.50268
E18-14,T18,tool,escalations,4
E18-14,T18,tool,confidence_score,69.95825
E18-14,T18,tool,workload_score,44.83655
E18-15,T18,tool,handling_minutes,58.45791
E18-15,T18,tool,error_rate,0.05157
E18-15,T18,tool,quality_score,74.42235
E18-15,T18,tool,weekly_output,17
E18-15,T18,tool,fatigue_score,57.85523
E18-15,T18,tool,satisfaction,78.72608
E18-15,T18,tool,training_minutes,19.49265
E18-15,T18,tool,handoff_count,7
E18-15,T18,tool,rework_minutes,11.85078
E18-15,T18,tool,escalations,4
E18-15,T18,tool,confidence_score,55.13091
E18-15,T18,tool,workload_score,50.87159
E18-16,T18,tool,handling_minutes,52.83755
E18-16,T18,tool,error_rate,0.0685
E18-16,T18,tool,quality_score,59.68258
E18-16,T18,tool,weekly_output,27
E18-16,T18,tool,fatigue_score,51.40236
E18-16,T18,tool,satisfaction,68.08744
E18-16,T18,tool,training_minutes,33.9665
E18-16,T18,tool,handoff_count,10
E18-16,T18,tool,rework_minutes,8.68793
E18-16,T18,tool,escalations,3
E18-16,T18,tool,confidence_score,60.14635
E18-16,T18,tool,workload_score,51.13176
E18-17,T18,tool,handling_minutes,49.3721
E18-17,T18,tool,error_rate,0.05187
E18-17,T18,tool,quality_score,88.73529
E18-17,T18,tool,weekly_output,40
E18-17,T18,tool,fatigue_score,60.7931
E18-17,T18,tool,satisfaction,76.60606
E18-17,T18,tool,training_minutes,27.32163
E18-17,T18,tool,handoff_count,10
E18-17,T18,tool,rework_minutes,5.26696
E18-17,T18,tool,escalations,4
E18-17,T18,tool,confidence_score,57.53068
E18-17,T18,tool,workload_score,56.35206
E18-18,T18,tool,handling_minutes,44.32892
E18-18,T18,tool,error_rate,0.11475
E18-18,T18,tool,quality_score,76.24598
E18-18,T18,tool,weekly_output,21
E18-18,T18,tool,fatigue_score,53.90986
E18-18,T18,tool,satisfaction,71.69796
E18-18,T18,tool,training_minutes,23.02925
E18-18,T18,tool,handoff_count,11
E18-18,T18,tool,rework_minutes,15.62527
E18-18,T18,tool,escalations,1
E18-18,T18,tool,confidence_score,56.03493
E18-18,T18,tool,workload_score,60.78763
E18-19,T18,tool,handling_minutes,58.01646
E18-19,T18,tool,error_rate,0.07208
E18-19,T18,tool,quality_score,85.12041
E18-19,T18,tool,weekly_output,44
E18-19,T18,tool,fatigue_score,56.52453
E18-19,T18,tool,satisfaction,60.75484
E18-19,T18,tool,training_minutes,36.10834
E18-19,T18,tool,handoff_count,5
E18-19,T18,tool,rework_minutes,9.5224
E18-19,T18,tool,escalations,3
E18-19,T18,tool,confidence_score,68.52081
E18-19,T18,tool,workload_score,43.13544
E18-20,T18,tool,handling_minutes,64.75478
E18-20,T18,tool,error_rate,0.12918
E18-20,T18,tool,quality_score,88.4014
E18-20,T18,tool,weekly_output,37
E18-20,T18,tool,fatigue_score,35.10727
E18-20,T18,tool,satisfaction,64.84344
E18-20,T18,tool,training_minutes,20.08386
E18-20,T18,tool,handoff_count,7
E18-20,T18,tool,rework_minutes,8.42095
E18-20,T18,tool,escalations,5
E18-20,T18,tool,confidence_score,73.44522
E18-20,T18,tool,workload_score,36.3228
E19-01,T19,tool,handling_minutes,27.63052
E19-01,T19,tool,error_rate,0.08046
E19-01,T19,tool,quality_score,85.7416
E19-01,T19,tool,weekly_output,29
E19-01,T19,tool,fatigue_score,55.29232
E19-01,T19,tool,satisfaction,66.18746
E19-01,T19,tool,training_minutes,27.56011
E19-01,T19,tool,handoff_count,4
E19-01,T19,tool,rework_minutes,5.15035
E19-01,T19,tool,escalations,3
E19-01,T19,tool,confidence_score,57.10442
E19-01,T19,tool,workload_score,39.80241
E19-02,T19,tool,handling_minutes,39.03508
E19-02,T19,tool,error_rate,0.08445
E19-02,T19,tool,quality_score,89.30743
E19-02,T19,tool,weekly_output,30
E19-02,T19,tool,fatigue_score,42.67888
E19-02,T19,tool,satisfaction,62.44535
E19-02,T19,tool,training_minutes,29.95016
E19-02,T19,tool,handoff_count,6
E19-02,T19,tool,rework_minutes,9.90405
E19-02,T19,tool,escalations,4
E19-02,T19,tool,confidence_score,36.09317
E19-02,T19,tool,workload_score,37.78531
E19-03,T19,tool,handling_minutes,32.01075
E19-03,T19,tool,error_rate,0.02709
E19-03,T19,tool,quality_score,80.22718
E19-03,T19,tool,weekly_output,49
E19-03,T19,tool,fatigue_score,46.79427
E19-03,T19,tool,satisfaction,70.35683
E19-03,T19,tool,training_minutes,29.33765
E19-03,T19,tool,handoff_count,6
E19-03,T19,tool,rework_minutes,9.4202
E19-03,T19,tool,escalations,1
E19-03,T19,tool,confidence_score,66.89304
E19-03,T19,tool,workload_score,58.26081
E19-04,T19,tool,handling_minutes,29.03949
E19-04,T19,tool,error_rate,0.07277
E19-04,T19,tool,quality_score,82.36282
E19-04,T19,tool,weekly_output,23
E19-04,T19,tool,fatigue_score,53.31901
E19-04,T19,tool,satisfaction,70.0702
E19-04,T19,tool,training_minutes,24.60743
E19-04,T19,tool,handoff_count,7
E19-04,T19,tool,rework_minutes,9.87598
E19-04,T19,tool,escalations,3
E19-04,T19,tool,confidence_score,57.26514
E19-04,T19,tool,workload_score,53.20128
E19-05,T19,tool,handling_minutes,40.33646
E19-05,T19,tool,error_rate,0.10336
E19-05,T19,tool,quality_score,78.59417
E19-05,T19,tool,weekly_output,29
E19-05,T19,tool,fatigue_score,56.15474
E19-05,T19,tool,satisfaction,60.45329
E19-05,T19,tool,training_minutes,30.89063
E19-05,T19,tool,handoff_count,8
E19-05,T19,tool,rework_minutes,10.57081
E19-05,T19,tool,escalations,2
E19-05,T19,tool,confidence_score,61.71652
E19-05,T19,tool,workload_score,57.30994
E19-06,T19,tool,handling_minutes,39.81501
E19-06,T19,tool,error_rate,0.07897
E19-06,T19,tool,quality_score,83.8468
E19-06,T19,tool,weekly_output,34
E19-06,T19,tool,fatigue_score,55.98389
E19-06,T19,tool,satisfaction,58.60225
E19-06,T19,tool,training_minutes,20.68009
E19-06,T19,tool,handoff_count,8
E19-06,T19,tool,rework_minutes,10.25858
E19-06,T19,tool,escalations,2
E19-06,T19,tool,confidence_score,61.76183
E19-06,T19,tool,workload_score,63.72983
E19-07,T19,tool,handling_minutes,50.85801
E19-07,T19,tool,error_rate,0.0612
E19-07,T19,tool,quality_score,75.75352
E19-07,T19,tool,weekly_output,35
E19-07,T19,tool,fatigue_score,56.01282
E19-07,T19,tool,satisfaction,75.67411
E19-07,T19,tool,training_minutes,22.64626
E19-07,T19,tool,handoff_count,5
E19-07,T19,tool,rework_minutes,7.84566
E19-07,T19,tool,escalations,0
E19-07,T19,tool,confidence_score,75.19296
E19-07,T19,tool,workload_score,44.74023
E19-08,T19,tool,handling_minutes,42.71939
E19-08,T19,tool,error_rate,0.06977
E19-08,T19,tool,quality_score,79.60529
E19-08,T19,tool,weekly_output,25
E19-08,T19,tool,fatigue_score,54.73744
E19-08,T19,tool,satisfaction,80.73219
E19-08,T19,tool,training_minutes,26.81899
E19-08,T19,tool,handoff_count,5
E19-08,T19,tool,rework_minutes,12.46397
E19-08,T19,tool,escalations,2
E19-08,T19,tool,confidence_score,72.284
E19-08,T19,tool,workload_score,45.62195
E19-09,T19,tool,handling_minutes,42.64345
E19-09,T19,tool,error_rate,0.1067
E19-09,T19,tool,quality_score,79.34558
E19-09,T19,tool,weekly_output,33
E19-09,T19,tool,fatigue_score,55.02071
E19-09,T19,tool,satisfaction,73.55831
E19-09,T19,tool,training_minutes,28.20616
E19-09,T19,tool,handoff_count,7
E19-09,T19,tool,rework_minutes,4.31058
E19-09,T19,tool,escalations,1
E19-09,T19,tool,confidence_score,64.06097
E19-09,T19,tool,workload_score,50.41629
E19-10,T19,tool,handling_minutes,31.75348
E19-10,T19,tool,error_rate,0.06489
E19-10,T19,tool,quality_score,81.3233
E19-10,T19,tool,weekly_output,33
E19-10,T19,tool,fatigue_score,39.18313
E19-10,T19,tool,satisfaction,80.12096
E19-10,T19,tool,training_minutes,14.54537
E19-10,T19,tool,handoff_count,3
E19-10,T19,tool,rework_minutes,9.76677
E19-10,T19,tool,escalations,2
E19-10,T19,tool,confidence_score,61.80946
E19-10,T19,tool,workload_score,53.08222
E19-11,T19,tool,handling_minutes,35.91072
E19-11,T19,tool,error_rate,0.09075
E19-11,T19,tool,quality_score,70.49386
E19-11,T19,tool,weekly_output,35
E19-11,T19,tool,fatigue_score,38.87243
E19-11,T19,tool,satisfaction,75.10245
E19-11,T19,tool,training_minutes,37.80003
E19-11,T19,tool,handoff_count,4
E19-11,T19,tool,rework_minutes,0.57166
E19-11,T19,tool,escalations,2
E19-11,T19,tool,confidence_score,68.30953
E19-11,T19,tool,workload_score,59.28856
E19-12,T19,tool,handling_minutes,42.46692
E19-12,T19,tool,error_rate,0.01081
E19-12,T19,tool,quality_score,79.44062
E19-12,T19,tool,weekly_output,39
E19-12,T19,tool,fatigue_score,54.00654
E19-12,T19,tool,satisfaction,62.09943
E19-12,T19,tool,training_minutes,22.42391
E19-12,T19,tool,handoff_count,6
E19-12,T19,tool,rework_minutes,10.09449
E19-12,T19,tool,escalations,4
E19-12,T19,tool,confidence_score,59.07661
E19-12,T19,tool,workload_score,53.14244
E19-13,T19,tool,handling_minutes,44.43752
E19-13,T19,tool,error_rate,0.0504
E19-13,T19,tool,quality_score,87.27615
E19-13,T19,tool,weekly_output,30
E19-13,T19,tool,fatigue_score,48.83499
E19-13,T19,tool,satisfaction,71.62562
E19-13,T19,tool,training_minutes,22.15808
E19-13,T19,tool,handoff_count,6
E19-13,T19,tool,rework_minutes,6.83977
E19-13,T19,tool,escalations,2
E19-13,T19,tool,confidence_score,52.36182
E19-13,T19,tool,workload_score,43.75338
E19-14,T19,tool,handling_minutes,34.79926
E19-14,T19,tool,error_rate,0.09335
E19-14,T19,tool,quality_score,73.15395
E19-14,T19,tool,weekly_output,26
E19-14,T19,tool,fatigue_score,45.63047
E19-14,T19,tool,satisfaction,68.53098
E19-14,T19,tool,training_minutes,29.55216
E19-14,T19,tool,handoff_count,4
E19-14,T19,tool,rework_minutes,3.87795
E19-14,T19,tool,escalations,2
E19-14,T19,tool,confidence_score,72.20228
E19-14,T19,tool,workload_score,59.33742
E19-15,T19,tool,handling_minutes,35.17774
E19-15,T19,tool,error_rate,0.03426
E19-15,T19,tool,quality_score,77.84215
E19-15,T19,tool,weekly_output,34
E19-15,T19,tool,fatigue_score,48.26279
E19-15,T19,tool,satisfaction,63.56769
E19-15,T19,tool,training_minutes,35.30134
E19-15,T19,tool,handoff_count,7
E19-15,T19,tool,rework_minutes,4.65247
E19-15,T19,tool,escalations,1
E19-15,T19,tool,confidence_score,53.10709
E19-15,T19,tool,workload_score,50.82612
E19-16,T19,tool,handling_minutes,38.17314
E19-16,T19,tool,error_rate,0.07544
E19-16,T19,tool,quality_score,84.62946
E19-16,T19,tool,weekly_output,38
E19-16,T19,tool,fatigue_score,56.30881
E19-16,T19,tool,satisfaction,76.97792
E19-16,T19,tool,training_minutes,27.98325
E19-16,T19,tool,handoff_count,6
E19-16,T19,tool,rework_minutes,8.31496
E19-16,T19,tool,escalations,4
E19-16,T19,tool,confidence_score,47.96609
E19-16,T19,tool,workload_score,50.74718
E19-17,T19,tool,handling_minutes,29.30936
E19-17,T19,tool,error_rate,0.09733
E19-17,T19,tool,quality_score,76.96998
E19-17,T19,tool,weekly_output,40
E19-17,T19,tool,fatigue_score,53.66108
E19-17,T19,tool,satisfaction,68.19879
E19-17,T19,tool,training_minutes,43.14381
E19-17,T19,tool,handoff_count,4
E19-17,T19,tool,rework_minutes,8.89697
E19-17,T19,tool,escalations,2
E19-17,T19,tool,confidence_score,66.50265
E19-17,T19,tool,workload_score,42.23167
E19-18,T19,tool,handling_minutes,44.10212
E19-18,T19,tool,error_rate,0.07847
E19-18,T19,tool,quality_score,79.8349
E19-18,T19,tool,weekly_output,43
E19-18,T19,tool,fatigue_score,52.89627
E19-18,T19,tool,satisfaction,45.30454
E19-18,T19,tool,training_minutes,22.85294
E19-18,T19,tool,handoff_count,5
E19-18,T19,tool,rework_minutes,3.18325
E19-18,T19,tool,escalations,3
E19-18,T19,tool,confidence_score,74.70776
E19-18,T19,tool,workload_score,53.48286
E19-19,T19,tool,handling_minutes,35.76339
E19-19,T19,tool,error_rate,0.08113
E19-19,T19,tool,quality_score,76.75977
E19-19,T19,tool,weekly_output,38
E19-19,T19,tool,fatigue_score,45.66749
E19-19,T19,tool,satisfaction,51.29117
E19-19,T19,tool,training_minutes,15.0595
E19-19,T19,tool,handoff_count,3
E19-19,T19,tool,rework_minutes,13.9474
E19-19,T19,tool,escalations,5
E19-19,T19,tool,confidence_score,69.79911
E19-19,T19,tool,workload_score,50.41884
E19-20,T19,tool,handling_minutes,34.84098
E19-20,T19,tool,error_rate,0.07562
E19-20,T19,tool,quality_score,80.94138
E19-20,T19,tool,weekly_output,44
E19-20,T19,tool,fatigue_score,43.05657
E19-20,T19,tool,satisfaction,67.4771
E19-20,T19,tool,training_minutes,23.8374
E19-20,T19,tool,handoff_count,7
E19-20,T19,tool,rework_minutes,16.29581
E19-20,T19,tool,escalations,2
E19-20,T19,tool,confidence_score,68.85632
E19-20,T19,tool,workload_score,41.92232
E20-01,T20,usual,handling_minutes,65.68153
E20-01,T20,usual,error_rate,0.02936
E20-01,T20,usual,quality_score,77.36509
E20-01,T20,usual,weekly_output,36
E20-01,T20,usual,fatigue_score,59.87437
E20-01,T20,usual,satisfaction,64.07076
E20-01,T20,usual,training_minutes,18.92966
E20-01,T20,usual,handoff_count,3
E20-01,T20,usual,rework_minutes,11.48804
E20-01,T20,usual,escalations,1
E20-01,T20,usual,confidence_score,45.99172
E20-01,T20,usual,workload_score,57.03642
E20-02,T20,usual,handling_minutes,73.32299
E20-02,T20,usual,error_rate,0.05226
E20-02,T20,usual,quality_score,62.84625
E20-02,T20,usual,weekly_output,37
E20-02,T20,usual,fatigue_score,51.98282
E20-02,T20,usual,satisfaction,50.41902
E20-02,T20,usual,training_minutes,22.47151
E20-02,T20,usual,handoff_count,5
E20-02,T20,usual,rework_minutes,14.59268
E20-02,T20,usual,escalations,1
E20-02,T20,usual,confidence_score,58.62219
E20-02,T20,usual,workload_score,50.77661
E20-03,T20,usual,handling_minutes,59.58389
E20-03,T20,usual,error_rate,0.09512
E20-03,T20,usual,quality_score,78.56284
E20-03,T20,usual,weekly_output,30
E20-03,T20,usual,fatigue_score,45.17301
E20-03,T20,usual,satisfaction,57.80343
E20-03,T20,usual,training_minutes,21.3457
E20-03,T20,usual,handoff_count,4
E20-03,T20,usual,rework_minutes,11.64156
E20-03,T20,usual,escalations,2
E20-03,T20,usual,confidence_score,57.11658
E20-03,T20,usual,workload_score,46.65464
E20-04,T20,usual,handling_minutes,71.58488
E20-04,T20,usual,error_rate,0.1009
E20-04,T20,usual,quality_score,70.76037
E20-04,T20,usual,weekly_output,33
E20-04,T20,usual,fatigue_score,42.5288
E20-04,T20,usual,satisfaction,51.40201
E20-04,T20,usual,training_minutes,24.65798
E20-04,T20,usual,handoff_count,3
E20-04,T20,usual,rework_minutes,15.87978
E20-04,T20,usual,escalations,3
E20-04,T20,usual,confidence_score,55.62596
E20-04,T20,usual,workload_score,54.33091
E20-05,T20,usual,handling_minutes,62.46903
E20-05,T20,usual,error_rate,0.08597
E20-05,T20,usual,quality_score,69.31805
E20-05,T20,usual,weekly_output,29
E20-05,T20,usual,fatigue_score,55.91906
E20-05,T20,usual,satisfaction,47.38101
E20-05,T20,usual,training_minutes,14.60674
E20-05,T20,usual,handoff_count,4
E20-05,T20,usual,rework_minutes,9.46523
E20-05,T20,usual,escalations,1
E20-05,T20,usual,confidence_score,63.70663
E20-05,T20,usual,workload_score,61.55057
E20-06,T20,usual,handling_minutes,85.39869
E20-06,T20,usual,error_rate,0.04778
E20-06,T20,usual,quality_score,68.16357
E20-06,T20,usual,weekly_output,24
E20-06,T20,usual,fatigue_score,54.15164
E20-06,T20,usual,satisfaction,71.62507
E20-06,T20,usual,training_minutes,12.31814
E20-06,T20,usual,handoff_count,3
E20-06,T20,usual,rework_minutes,12.22563
E20-06,T20,usual,escalations,1
E20-06,T20,usual,confidence_score,57.55215
E20-06,T20,usual,workload_score,52.28392
E20-07,T20,usual,handling_minutes,62.14159
E20-07,T20,usual,error_rate,0.09779
E20-07,T20,usual,quality_score,69.45587
E20-07,T20,usual,weekly_output,33
E20-07,T20,usual,fatigue_score,61.45493
E20-07,T20,usual,satisfaction,61.67923
E20-07,T20,usual,training_minutes,12.45578
E20-07,T20,usual,handoff_count,1
E20-07,T20,usual,rework_minutes,18.1645
E20-07,T20,usual,escalations,2
E20-07,T20,usual,confidence_score,43.2486
E20-07,T20,usual,workload_score,47.21739
E20-08,T20,usual,handling_minutes,68.89956
E20-08,T20,usual,error_rate,0.07008
E20-08,T20,usual,quality_score,69.8643
E20-08,T20,usual,weekly_output,19
E20-08,T20,usual,fatigue_score,58.19302
E20-08,T20,usual,satisfaction,63.25124
E20-08,T20,usual,training_minutes,14.76598
E20-08,T20,usual,handoff_count,1
E20-08,T20,usual,rework_minutes,14.36307
E20-08,T20,usual,escalations,2
E20-08,T20,usual,confidence_score,42.43768
E20-08,T20,usual,workload_score,47.90722
E20-09,T20,usual,handling_minutes,69.74067
E20-09,T20,usual,error_rate,0.05169
E20-09,T20,usual,quality_score,70.23138
E20-09,T20,usual,weekly_output,29
E20-09,T20,usual,fatigue_score,61.79639
E20-09,T20,usual,satisfaction,46.0591
E20-09,T20,usual,training_minutes,19.6139
E20-09,T20,usual,handoff_count,4
E20-09,T20,usual,rework_minutes,17.0047
E20-09,T20,usual,escalations,2
E20-09,T20,usual,confidence_score,65.93481
E20-09,T20,usual,workload_score,48.76911
E20-10,T20,usual,handling_minutes,61.52947
E20-10,T20,usual,error_rate,0.13566
E20-10,T20,usual,quality_score,85.18983
E20-10,T20,usual,weekly_output,26
E20-10,T20,usual,fatigue_score,46.98403
E20-10,T20,usual,satisfaction,71.34492
E20-10,T20,usual,training_minutes,23.3349
E20-10,T20,usual,handoff_count,5
E20-10,T20,usual,rework_minutes,9.0533
E20-10,T20,usual,escalations,2
E20-10,T20,usual,confidence_score,54.36963
E20-10,T20,usual,workload_score,39.28554
E20-11,T20,usual,handling_minutes,64.32863
E20-11,T20,usual,error_rate,0.06173
E20-11,T20,usual,quality_score,69.99279
E20-11,T20,usual,weekly_output,29
E20-11,T20,usual,fatigue_score,59.94465
E20-11,T20,usual,satisfaction,66.49415
E20-11,T20,usual,training_minutes,20.12737
E20-11,T20,usual,handoff_count,3
E20-11,T20,usual,rework_minutes,17.57891
E20-11,T20,usual,escalations,3
E20-11,T20,usual,confidence_score,54.81417
E20-11,T20,usual,workload_score,48.31338
E20-12,T20,usual,handling_minutes,66.52896
E20-12,T20,usual,error_rate,0.04995
E20-12,T20,usual,quality_score,80.67789
E20-12,T20,usual,weekly_output,34
E20-12,T20,usual,fatigue_score,58.39538
E20-12,T20,usual,satisfaction,66.05985
E20-12,T20,usual,training_minutes,14.61435
E20-12,T20,usual,handoff_count,5
E20-12,T20,usual,rework_minutes,8.07185
E20-12,T20,usual,escalations,3
E20-12,T20,usual,confidence_score,47.80165
E20-12,T20,usual,workload_score,62.17704
E20-13,T20,usual,handling_minutes,61.74853
E20-13,T20,usual,error_rate,0.10394
E20-13,T20,usual,quality_score,83.03586
E20-13,T20,usual,weekly_output,33
E20-13,T20,usual,fatigue_score,48.53718
E20-13,T20,usual,satisfaction,71.31793
E20-13,T20,usual,training_minutes,19.90082
E20-13,T20,usual,handoff_count,3
E20-13,T20,usual,rework_minutes,10.18679
E20-13,T20,usual,escalations,3
E20-13,T20,usual,confidence_score,58.0379
E20-13,T20,usual,workload_score,53.69871
E20-14,T20,usual,handling_minutes,71.5798
E20-14,T20,usual,error_rate,0.11349
E20-14,T20,usual,quality_score,77.43128
E20-14,T20,usual,weekly_output,28
E20-14,T20,usual,fatigue_score,54.4462
E20-14,T20,usual,satisfaction,64.45797
E20-14,T20,usual,training_minutes,24.14625
E20-14,T20,usual,handoff_count,4
E20-14,T20,usual,rework_minutes,12.01288
E20-14,T20,usual,escalations,2
E20-14,T20,usual,confidence_score,52.40682
E20-14,T20,usual,workload_score,34.75555
E20-15,T20,usual,handling_minutes,65.46888
E20-15,T20,usual,error_rate,0.04867
E20-15,T20,usual,quality_score,79.99044
E20-15,T20,usual,weekly_output,36
E20-15,T20,usual,fatigue_score,42.60109
E20-15,T20,usual,satisfaction,64.78418
E20-15,T20,usual,training_minutes,12.0017
E20-15,T20,usual,handoff_count,3
E20-15,T20,usual,rework_minutes,3.31343
E20-15,T20,usual,escalations,4
E20-15,T20,usual,confidence_score,52.13039
E20-15,T20,usual,workload_score,66.91234
E20-16,T20,usual,handling_minutes,67.76763
E20-16,T20,usual,error_rate,0.09663
E20-16,T20,usual,quality_score,75.84993
E20-16,T20,usual,weekly_output,39
E20-16,T20,usual,fatigue_score,53.5785
E20-16,T20,usual,satisfaction,65.74173
E20-16,T20,usual,training_minutes,18.88598
E20-16,T20,usual,handoff_count,4
E20-16,T20,usual,rework_minutes,15.77561
E20-16,T20,usual,escalations,2
E20-16,T20,usual,confidence_score,70.53997
E20-16,T20,usual,workload_score,43.37126
E20-17,T20,usual,handling_minutes,60.10949
E20-17,T20,usual,error_rate,0.08247
E20-17,T20,usual,quality_score,83.8688
E20-17,T20,usual,weekly_output,21
E20-17,T20,usual,fatigue_score,57.38227
E20-17,T20,usual,satisfaction,62.00541
E20-17,T20,usual,training_minutes,17.33346
E20-17,T20,usual,handoff_count,0
E20-17,T20,usual,rework_minutes,22.11662
E20-17,T20,usual,escalations,2
E20-17,T20,usual,confidence_score,58.33804
E20-17,T20,usual,workload_score,42.84221
E20-18,T20,usual,handling_minutes,59.62658
E20-18,T20,usual,error_rate,0.08927
E20-18,T20,usual,quality_score,69.67108
E20-18,T20,usual,weekly_output,32
E20-18,T20,usual,fatigue_score,62.29876
E20-18,T20,usual,satisfaction,81.3317
E20-18,T20,usual,training_minutes,24.6502
E20-18,T20,usual,handoff_count,6
E20-18,T20,usual,rework_minutes,18.42179
E20-18,T20,usual,escalations,0
E20-18,T20,usual,confidence_score,74.08102
E20-18,T20,usual,workload_score,57.35167
E20-19,T20,usual,handling_minutes,70.59511
E20-19,T20,usual,error_rate,0.09327
E20-19,T20,usual,quality_score,74.34559
E20-19,T20,usual,weekly_output,40
E20-19,T20,usual,fatigue_score,38.82824
E20-19,T20,usual,satisfaction,59.406
E20-19,T20,usual,training_minutes,15.12471
E20-19,T20,usual,handoff_count,2
E20-19,T20,usual,rework_minutes,12.76451
E20-19,T20,usual,escalations,2
E20-19,T20,usual,confidence_score,62.02863
E20-19,T20,usual,workload_score,44.45238
E20-20,T20,usual,handling_minutes,68.76024
E20-20,T20,usual,error_rate,0.07488
E20-20,T20,usual,quality_score,74.61015
E20-20,T20,usual,weekly_output,26
E20-20,T20,usual,fatigue_score,66.1666
E20-20,T20,usual,satisfaction,51.42304
E20-20,T20,usual,training_minutes,14.86481
E20-20,T20,usual,handoff_count,5
E20-20,T20,usual,rework_minutes,13.02708
E20-20,T20,usual,escalations,2
E20-20,T20,usual,confidence_score,39.51801
E20-20,T20,usual,workload_score,53.87791
E21-01,T21,usual,handling_minutes,66.56665
E21-01,T21,usual,error_rate,0.05707
E21-01,T21,usual,quality_score,72.10666
E21-01,T21,usual,weekly_output,41
E21-01,T21,usual,fatigue_score,57.68188
E21-01,T21,usual,satisfaction,71.02844
E21-01,T21,usual,training_minutes,23.08937
E21-01,T21,usual,handoff_count,7
E21-01,T21,usual,rework_minutes,10.67355
E21-01,T21,usual,escalations,0
E21-01,T21,usual,confidence_score,74.38291
E21-01,T21,usual,workload_score,55.6951
E21-02,T21,usual,handling_minutes,70.75723
E21-02,T21,usual,error_rate,0.04022
E21-02,T21,usual,quality_score,76.55512
E21-02,T21,usual,weekly_output,34
E21-02,T21,usual,fatigue_score,45.81987
E21-02,T21,usual,satisfaction,57.45442
E21-02,T21,usual,training_minutes,22.9698
E21-02,T21,usual,handoff_count,9
E21-02,T21,usual,rework_minutes,14.59463
E21-02,T21,usual,escalations,1
E21-02,T21,usual,confidence_score,59.54712
E21-02,T21,usual,workload_score,42.70406
E21-03,T21,usual,handling_minutes,66.40738
E21-03,T21,usual,error_rate,0.05462
E21-03,T21,usual,quality_score,75.94191
E21-03,T21,usual,weekly_output,44
E21-03,T21,usual,fatigue_score,70.56666
E21-03,T21,usual,satisfaction,72.85055
E21-03,T21,usual,training_minutes,23.87842
E21-03,T21,usual,handoff_count,10
E21-03,T21,usual,rework_minutes,12.02084
E21-03,T21,usual,escalations,0
E21-03,T21,usual,confidence_score,66.87435
E21-03,T21,usual,workload_score,43.94818
E21-04,T21,usual,handling_minutes,65.2227
E21-04,T21,usual,error_rate,0.05248
E21-04,T21,usual,quality_score,79.1307
E21-04,T21,usual,weekly_output,25
E21-04,T21,usual,fatigue_score,45.65175
E21-04,T21,usual,satisfaction,77.95796
E21-04,T21,usual,training_minutes,9.55375
E21-04,T21,usual,handoff_count,7
E21-04,T21,usual,rework_minutes,19.13345
E21-04,T21,usual,escalations,0
E21-04,T21,usual,confidence_score,55.9413
E21-04,T21,usual,workload_score,52.99784
E21-05,T21,usual,handling_minutes,63.32053
E21-05,T21,usual,error_rate,0.09486
E21-05,T21,usual,quality_score,83.1266
E21-05,T21,usual,weekly_output,30
E21-05,T21,usual,fatigue_score,48.83489
E21-05,T21,usual,satisfaction,58.78426
E21-05,T21,usual,training_minutes,22.71508
E21-05,T21,usual,handoff_count,10
E21-05,T21,usual,rework_minutes,3.65302
E21-05,T21,usual,escalations,0
E21-05,T21,usual,confidence_score,68.92919
E21-05,T21,usual,workload_score,56.65794
E21-06,T21,usual,handling_minutes,58.48304
E21-06,T21,usual,error_rate,0.11846
E21-06,T21,usual,quality_score,75.29345
E21-06,T21,usual,weekly_output,42
E21-06,T21,usual,fatigue_score,40.46547
E21-06,T21,usual,satisfaction,64.55969
E21-06,T21,usual,training_minutes,14.86504
E21-06,T21,usual,handoff_count,8
E21-06,T21,usual,rework_minutes,11.24061
E21-06,T21,usual,escalations,1
E21-06,T21,usual,confidence_score,67.07003
E21-06,T21,usual,workload_score,60.80458
E21-07,T21,usual,handling_minutes,54.2516
E21-07,T21,usual,error_rate,0.11137
E21-07,T21,usual,quality_score,72.6249
E21-07,T21,usual,weekly_output,31
E21-07,T21,usual,fatigue_score,61.57589
E21-07,T21,usual,satisfaction,65.12723
E21-07,T21,usual,training_minutes,22.7125
E21-07,T21,usual,handoff_count,9
E21-07,T21,usual,rework_minutes,9.48046
E21-07,T21,usual,escalations,0
E21-07,T21,usual,confidence_score,60.44177
E21-07,T21,usual,workload_score,55.12396
E21-08,T21,usual,handling_minutes,51.17602
E21-08,T21,usual,error_rate,0.12476
E21-08,T21,usual,quality_score,85.01442
E21-08,T21,usual,weekly_output,25
E21-08,T21,usual,fatigue_score,48.51254
