unit_id,scenario,cost
rare_cost-3226,rare_cost,20.6643
rare_cost-3227,rare_cost,17.2378
rare_cost-3228,rare_cost,20.2237
rare_cost-3229,rare_cost,17.1563
rare_cost-3230,rare_cost,18.9915
rare_cost-3231,rare_cost,17.1288
rare_cost-3232,rare_cost,23.8356
rare_cost-3233,rare_cost,22.6487
rare_cost-3234,rare_cost,16.7882
rare_cost-3235,rare_cost,19.9282
rare_cost-3236,rare_cost,15.9344
rare_cost-3237,rare_cost,20.1605
rare_cost-3238,rare_cost,16.7154
rare_cost-3239,rare_cost,21.5116
rare_cost-3240,rare_cost,17.3548
rare_cost-3241,rare_cost,19.3331
rare_cost-3242,rare_cost,18.2768
rare_cost-3243,rare_cost,16.7122
rare_cost-3244,rare_cost,14.1471
rare_cost-3245,rare_cost,20.4154
rare_cost-3246,rare_cost,20.6755
rare_cost-3247,rare_cost,21.0095
rare_cost-3248,rare_cost,16.342
rare_cost-3249,rare_cost,22.6846
rare_cost-3250,rare_cost,21.1987
rare_cost-3251,rare_cost,20.6999
rare_cost-3252,rare_cost,24.194
rare_cost-3253,rare_cost,19.0095
rare_cost-3254,rare_cost,24.5199
rare_cost-3255,rare_cost,161.8436
rare_cost-3256,rare_cost,17.9876
rare_cost-3257,rare_cost,21.0095
rare_cost-3258,rare_cost,20.3511
rare_cost-3259,rare_cost,22.5968
rare_cost-3260,rare_cost,16.5221
rare_cost-3261,rare_cost,24.4066
rare_cost-3262,rare_cost,22.9378
rare_cost-3263,rare_cost,26.0318
rare_cost-3264,rare_cost,25.7108
rare_cost-3265,rare_cost,16.7126
rare_cost-3266,rare_cost,20.9728
rare_cost-3267,rare_cost,17.9375
rare_cost-3268,rare_cost,14.9124
rare_cost-3269,rare_cost,21.5667
rare_cost-3270,rare_cost,17.1769
rare_cost-3271,rare_cost,19.7512
rare_cost-3272,rare_cost,24.3324
rare_cost-3273,rare_cost,18.4334
rare_cost-3274,rare_cost,16.8408
rare_cost-3275,rare_cost,26.5413
rare_cost-3276,rare_cost,26.1128
rare_cost-3277,rare_cost,16.258
rare_cost-3278,rare_cost,168.8946
rare_cost-3279,rare_cost,19.0206
rare_cost-3280,rare_cost,19.6039
rare_cost-3281,rare_cost,21.0329
rare_cost-3282,rare_cost,16.9716
rare_cost-3283,rare_cost,16.5105
rare_cost-3284,rare_cost,24.0839
rare_cost-3285,rare_cost,22.3215
rare_cost-3286,rare_cost,175.6398
rare_cost-3287,rare_cost,19.8659
rare_cost-3288,rare_cost,21.9319
rare_cost-3289,rare_cost,21.3774
rare_cost-3290,rare_cost,22.5834
rare_cost-3291,rare_cost,18.7649
rare_cost-3292,rare_cost,23.8577
rare_cost-3293,rare_cost,24.6484
rare_cost-3294,rare_cost,21.4867
rare_cost-3295,rare_cost,17.8743
rare_cost-3296,rare_cost,19.9044
rare_cost-3297,rare_cost,20.2406
rare_cost-3298,rare_cost,20.1089
rare_cost-3299,rare_cost,19.1382
rare_cost-3300,rare_cost,21.6718
rare_cost-3301,rare_cost,23.719
rare_cost-3302,rare_cost,24.2226
rare_cost-3303,rare_cost,22.4514
rare_cost-3304,rare_cost,21.7946
rare_cost-3305,rare_cost,23.6902
rare_cost-3306,rare_cost,20.5844
rare_cost-3307,rare_cost,23.0456
rare_cost-3308,rare_cost,14.664
rare_cost-3309,rare_cost,24.9966
rare_cost-3310,rare_cost,22.2505
rare_cost-3311,rare_cost,17.3008
rare_cost-3312,rare_cost,18.4227
rare_cost-3313,rare_cost,22.4207
rare_cost-3314,rare_cost,17.0856
rare_cost-3315,rare_cost,18.5731
rare_cost-3316,rare_cost,24.2492
rare_cost-3317,rare_cost,18.8771
rare_cost-3318,rare_cost,15.3513
rare_cost-3319,rare_cost,21.0059
rare_cost-3320,rare_cost,21.9764
rare_cost-3321,rare_cost,16.4811
rare_cost-3322,rare_cost,16.6208
rare_cost-3323,rare_cost,15.0532
rare_cost-3324,rare_cost,17.8252
rare_cost-3325,rare_cost,186.6207
rare_cost-3326,rare_cost,18.9576
rare_cost-3327,rare_cost,18.1726
rare_cost-3328,rare_cost,17.7892
rare_cost-3329,rare_cost,23.3944
rare_cost-3330,rare_cost,20.7207
rare_cost-3331,rare_cost,21.1703
rare_cost-3332,rare_cost,20.9913
rare_cost-3333,rare_cost,16.3571
rare_cost-3334,rare_cost,15.4596
rare_cost-3335,rare_cost,142.7486
rare_cost-3336,rare_cost,21.5231
rare_cost-3337,rare_cost,24.1454
rare_cost-3338,rare_cost,20.5657
rare_cost-3339,rare_cost,19.5437
rare_cost-3340,rare_cost,24.5928
rare_cost-3341,rare_cost,21.3836
rare_cost-3342,rare_cost,19.1142
rare_cost-3343,rare_cost,25.4477
rare_cost-3344,rare_cost,21.8001
rare_cost-3345,rare_cost,20.3936
rare_cost-3346,rare_cost,18.4164
rare_cost-3347,rare_cost,19.0568
rare_cost-3348,rare_cost,23.1439
rare_cost-3349,rare_cost,19.9033
rare_cost-3350,rare_cost,18.892
rare_cost-3351,rare_cost,19.7342
rare_cost-3352,rare_cost,18.5629
rare_cost-3353,rare_cost,18.6019
rare_cost-3354,rare_cost,179.0379
rare_cost-3355,rare_cost,22.0995
rare_cost-3356,rare_cost,18.0618
rare_cost-3357,rare_cost,19.9971
rare_cost-3358,rare_cost,21.9429
rare_cost-3359,rare_cost,19.6191
rare_cost-3360,rare_cost,20.4881
rare_cost-3361,rare_cost,22.911
rare_cost-3362,rare_cost,18.7334
rare_cost-3363,rare_cost,20.3415
rare_cost-3364,rare_cost,20.4428
rare_cost-3365,rare_cost,25.1535
rare_cost-3366,rare_cost,20.6792
rare_cost-3367,rare_cost,190.8206
rare_cost-3368,rare_cost,16.7858
rare_cost-3369,rare_cost,25.1585
rare_cost-3370,rare_cost,19.4534
rare_cost-3371,rare_cost,18.4488
rare_cost-3372,rare_cost,21.309
rare_cost-3373,rare_cost,16.959
rare_cost-3374,rare_cost,20.8286
rare_cost-3375,rare_cost,21.706
rare_cost-3376,rare_cost,20.9566
rare_cost-3377,rare_cost,21.4232
rare_cost-3378,rare_cost,20.3727
rare_cost-3379,rare_cost,23.9346
rare_cost-3380,rare_cost,24.7839
rare_cost-3381,rare_cost,23.4306
rare_cost-3382,rare_cost,18.6864
rare_cost-3383,rare_cost,22.042
rare_cost-3384,rare_cost,16.073
rare_cost-3385,rare_cost,190.5834
rare_cost-3386,rare_cost,20.5909
rare_cost-3387,rare_cost,21.3247
rare_cost-3388,rare_cost,25.4073
rare_cost-3389,rare_cost,16.4421
rare_cost-3390,rare_cost,24.2682
rare_cost-3391,rare_cost,21.7684
rare_cost-3392,rare_cost,14.606
rare_cost-3393,rare_cost,23.8516
rare_cost-3394,rare_cost,18.5813
rare_cost-3395,rare_cost,14.9153
rare_cost-3396,rare_cost,12.8451
rare_cost-3397,rare_cost,18.8492
rare_cost-3398,rare_cost,17.093
rare_cost-3399,rare_cost,18.3396
rare_cost-3400,rare_cost,23.0268
rare_cost-3401,rare_cost,20.7727
rare_cost-3402,rare_cost,22.4655
rare_cost-3403,rare_cost,20.6938
rare_cost-3404,rare_cost,18.4003
rare_cost-3405,rare_cost,20.0872
rare_cost-3406,rare_cost,19.207
rare_cost-3407,rare_cost,16.752
rare_cost-3408,rare_cost,12.3731
rare_cost-3409,rare_cost,23.4233
rare_cost-3410,rare_cost,20.9521
rare_cost-3411,rare_cost,18.8538
rare_cost-3412,rare_cost,20.3557
rare_cost-3413,rare_cost,18.6547
rare_cost-3414,rare_cost,18.2433
rare_cost-3415,rare_cost,14.8284
rare_cost-3416,rare_cost,20.5994
rare_cost-3417,rare_cost,18.1411
rare_cost-3418,rare_cost,22.8801
rare_cost-3419,rare_cost,17.3559
rare_cost-3420,rare_cost,21.688
rare_cost-3421,rare_cost,20.2168
rare_cost-3422,rare_cost,20.788
rare_cost-3423,rare_cost,21.7618
rare_cost-3424,rare_cost,22.9765
rare_cost-3425,rare_cost,28.8119
rare_cost-3426,rare_cost,21.2014
rare_cost-3427,rare_cost,20.6675
rare_cost-3428,rare_cost,18.383
rare_cost-3429,rare_cost,21.8543
rare_cost-3430,rare_cost,23.2401
rare_cost-3431,rare_cost,18.6855
rare_cost-3432,rare_cost,19.6738
rare_cost-3433,rare_cost,21.7213
rare_cost-3434,rare_cost,20.0437
rare_cost-3435,rare_cost,21.7297
rare_cost-3436,rare_cost,24.82
rare_cost-3437,rare_cost,24.1607
rare_cost-3438,rare_cost,20.8594
rare_cost-3439,rare_cost,20.1907
rare_cost-3440,rare_cost,19.7201
rare_cost-3441,rare_cost,24.3362
rare_cost-3442,rare_cost,21.4143
rare_cost-3443,rare_cost,18.7586
rare_cost-3444,rare_cost,21.1194
rare_cost-3445,rare_cost,22.8414
rare_cost-3446,rare_cost,14.3061
rare_cost-3447,rare_cost,18.4223
rare_cost-3448,rare_cost,18.5178
rare_cost-3449,rare_cost,21.2352
rare_cost-3450,rare_cost,22.2637
rare_cost-3451,rare_cost,21.6094
rare_cost-3452,rare_cost,22.5376
rare_cost-3453,rare_cost,17.6553
rare_cost-3454,rare_cost,20.6685
rare_cost-3455,rare_cost,23.3391
rare_cost-3456,rare_cost,18.1651
rare_cost-3457,rare_cost,22.0748
rare_cost-3458,rare_cost,13.528
rare_cost-3459,rare_cost,16.583
rare_cost-3460,rare_cost,24.7383
rare_cost-3461,rare_cost,23.9601
rare_cost-3462,rare_cost,19.2671
rare_cost-3463,rare_cost,20.1585
rare_cost-3464,rare_cost,25.2376
rare_cost-3465,rare_cost,23.5503
rare_cost-3466,rare_cost,20.1764
rare_cost-3467,rare_cost,16.0491
rare_cost-3468,rare_cost,16.6004
rare_cost-3469,rare_cost,21.7716
rare_cost-3470,rare_cost,20.8451
rare_cost-3471,rare_cost,18.6463
rare_cost-3472,rare_cost,19.546
rare_cost-3473,rare_cost,16.2252
rare_cost-3474,rare_cost,25.5277
rare_cost-3475,rare_cost,19.51
rare_cost-3476,rare_cost,19.6146
rare_cost-3477,rare_cost,19.5067
rare_cost-3478,rare_cost,15.9069
rare_cost-3479,rare_cost,19.7688
rare_cost-3480,rare_cost,20.5139
rare_cost-3481,rare_cost,16.8125
rare_cost-3482,rare_cost,16.2381
rare_cost-3483,rare_cost,22.4167
rare_cost-3484,rare_cost,18.6626
rare_cost-3485,rare_cost,18.6045
rare_cost-3486,rare_cost,18.6747
rare_cost-3487,rare_cost,17.3595
rare_cost-3488,rare_cost,22.7819
rare_cost-3489,rare_cost,18.6226
rare_cost-3490,rare_cost,25.3159
rare_cost-3491,rare_cost,27.4248
rare_cost-3492,rare_cost,21.8342
rare_cost-3493,rare_cost,22.918
rare_cost-3494,rare_cost,23.0621
rare_cost-3495,rare_cost,16.3789
rare_cost-3496,rare_cost,22.4101
rare_cost-3497,rare_cost,21.4473
rare_cost-3498,rare_cost,24.7921
rare_cost-3499,rare_cost,16.946
rare_cost-3500,rare_cost,15.5578
rare_cost-3501,rare_cost,24.0273
rare_cost-3502,rare_cost,20.6983
rare_cost-3503,rare_cost,18.1803
rare_cost-3504,rare_cost,19.6993
rare_cost-3505,rare_cost,18.5185
rare_cost-3506,rare_cost,19.1354
rare_cost-3507,rare_cost,16.3814
rare_cost-3508,rare_cost,20.852
rare_cost-3509,rare_cost,17.2108
rare_cost-3510,rare_cost,18.5119
rare_cost-3511,rare_cost,19.4075
rare_cost-3512,rare_cost,16.8362
rare_cost-3513,rare_cost,158.3032
rare_cost-3514,rare_cost,15.0224
rare_cost-3515,rare_cost,21.3307
rare_cost-3516,rare_cost,15.1107
rare_cost-3517,rare_cost,21.7648
rare_cost-3518,rare_cost,17.5802
rare_cost-3519,rare_cost,17.1112
rare_cost-3520,rare_cost,19.5637
rare_cost-3521,rare_cost,19.3559
rare_cost-3522,rare_cost,14.9844
rare_cost-3523,rare_cost,20.9605
rare_cost-3524,rare_cost,23.2536
rare_cost-3525,rare_cost,16.5152
rare_cost-3526,rare_cost,20.3998
rare_cost-3527,rare_cost,19.9246
rare_cost-3528,rare_cost,25.5987
rare_cost-3529,rare_cost,22.8868
rare_cost-3530,rare_cost,18.826
rare_cost-3531,rare_cost,23.7177
rare_cost-3532,rare_cost,20.7181
rare_cost-3533,rare_cost,20.8332
rare_cost-3534,rare_cost,19.968
rare_cost-3535,rare_cost,13.5923
rare_cost-3536,rare_cost,19.7653
rare_cost-3537,rare_cost,26.4366
rare_cost-3538,rare_cost,20.3621
rare_cost-3539,rare_cost,18.3174
rare_cost-3540,rare_cost,21.9344
rare_cost-3541,rare_cost,16.1479
rare_cost-3542,rare_cost,21.0967
rare_cost-3543,rare_cost,21.5254
rare_cost-3544,rare_cost,21.2269
rare_cost-3545,rare_cost,19.4619
rare_cost-3546,rare_cost,19.3083
rare_cost-3547,rare_cost,22.8755
rare_cost-3548,rare_cost,23.5977
rare_cost-3549,rare_cost,16.9701
rare_cost-3550,rare_cost,17.5865
rare_cost-3551,rare_cost,27.6826
rare_cost-3552,rare_cost,20.6283
rare_cost-3553,rare_cost,19.2691
rare_cost-3554,rare_cost,24.2139
rare_cost-3555,rare_cost,14.2506
rare_cost-3556,rare_cost,21.8704
rare_cost-3557,rare_cost,18.4843
rare_cost-3558,rare_cost,20.9072
rare_cost-3559,rare_cost,19.0852
rare_cost-3560,rare_cost,199.0466
rare_cost-3561,rare_cost,17.5764
rare_cost-3562,rare_cost,24.9784
rare_cost-3563,rare_cost,17.6999
rare_cost-3564,rare_cost,16.7184
rare_cost-3565,rare_cost,20.0167
rare_cost-3566,rare_cost,20.9171
rare_cost-3567,rare_cost,20.452
rare_cost-3568,rare_cost,16.7549
rare_cost-3569,rare_cost,16.2215
rare_cost-3570,rare_cost,18.1565
rare_cost-3571,rare_cost,189.7653
rare_cost-3572,rare_cost,21.7007
rare_cost-3573,rare_cost,21.1853
rare_cost-3574,rare_cost,21.7026
rare_cost-3575,rare_cost,20.3066
rare_cost-3576,rare_cost,16.5542
rare_cost-3577,rare_cost,19.6926
rare_cost-3578,rare_cost,18.4929
rare_cost-3579,rare_cost,17.4469
rare_cost-3580,rare_cost,15.2375
rare_cost-3581,rare_cost,23.881
rare_cost-3582,rare_cost,22.5656
rare_cost-3583,rare_cost,23.9366
rare_cost-3584,rare_cost,20.1734
rare_cost-3585,rare_cost,18.4703
rare_cost-3586,rare_cost,22.1842
rare_cost-3587,rare_cost,20.1201
rare_cost-3588,rare_cost,17.7409
rare_cost-3589,rare_cost,24.0742
rare_cost-3590,rare_cost,24.4845
rare_cost-3591,rare_cost,21.3458
rare_cost-3592,rare_cost,23.7481
rare_cost-3593,rare_cost,26.2506
rare_cost-3594,rare_cost,24.0905
rare_cost-3595,rare_cost,20.7597
rare_cost-3596,rare_cost,18.0824
rare_cost-3597,rare_cost,23.4377
rare_cost-3598,rare_cost,21.4696
rare_cost-3599,rare_cost,17.6659
rare_cost-3600,rare_cost,16.4843
rare_cost-3601,rare_cost,17.2891
rare_cost-3602,rare_cost,21.3358
rare_cost-3603,rare_cost,22.3223
rare_cost-3604,rare_cost,21.1951
rare_cost-3605,rare_cost,20.0292
rare_cost-3606,rare_cost,18.2452
rare_cost-3607,rare_cost,188.8581
rare_cost-3608,rare_cost,18.7428
rare_cost-3609,rare_cost,21.1611
rare_cost-3610,rare_cost,19.8187
rare_cost-3611,rare_cost,18.6723
rare_cost-3612,rare_cost,14.8873
rare_cost-3613,rare_cost,16.9339
rare_cost-3614,rare_cost,19.8731
rare_cost-3615,rare_cost,21.3281
rare_cost-3616,rare_cost,20.2981
rare_cost-3617,rare_cost,21.0475
rare_cost-3618,rare_cost,20.6293
rare_cost-3619,rare_cost,21.9884
rare_cost-3620,rare_cost,171.5663
rare_cost-3621,rare_cost,14.2362
rare_cost-3622,rare_cost,25.2352
rare_cost-3623,rare_cost,20.0403
rare_cost-3624,rare_cost,22.7277
rare_cost-3625,rare_cost,21.8799
rare_cost-3626,rare_cost,18.4254
rare_cost-3627,rare_cost,22.1179
rare_cost-3628,rare_cost,22.6794
rare_cost-3629,rare_cost,12.8613
rare_cost-3630,rare_cost,16.656
rare_cost-3631,rare_cost,22.1675
rare_cost-3632,rare_cost,17.9572
rare_cost-3633,rare_cost,20.5415
rare_cost-3634,rare_cost,17.4319
rare_cost-3635,rare_cost,21.6612
rare_cost-3636,rare_cost,18.7111
rare_cost-3637,rare_cost,19.6362
rare_cost-3638,rare_cost,25.371
rare_cost-3639,rare_cost,181.1365
rare_cost-3640,rare_cost,17.1698
rare_cost-3641,rare_cost,24.0945
rare_cost-3642,rare_cost,20.7073
rare_cost-3643,rare_cost,23.668
rare_cost-3644,rare_cost,21.2862
rare_cost-3645,rare_cost,18.061
rare_cost-3646,rare_cost,26.7346
rare_cost-3647,rare_cost,20.8287
rare_cost-3648,rare_cost,21.8815
rare_cost-3649,rare_cost,24.4635
rare_cost-3650,rare_cost,17.8301
rare_cost-3651,rare_cost,20.638
rare_cost-3652,rare_cost,12.5345
rare_cost-3653,rare_cost,22.1279
rare_cost-3654,rare_cost,20.0676
rare_cost-3655,rare_cost,180.2656
rare_cost-3656,rare_cost,20.3445
rare_cost-3657,rare_cost,20.9783
rare_cost-3658,rare_cost,17.5247
rare_cost-3659,rare_cost,24.696
rare_cost-3660,rare_cost,26.325
rare_cost-3661,rare_cost,19.1694
rare_cost-3662,rare_cost,16.6801
rare_cost-3663,rare_cost,21.2357
rare_cost-3664,rare_cost,24.7913
rare_cost-3665,rare_cost,25.5202
rare_cost-3666,rare_cost,18.1595
rare_cost-3667,rare_cost,16.2939
rare_cost-3668,rare_cost,26.1559
rare_cost-3669,rare_cost,15.2482
rare_cost-3670,rare_cost,26.0223
rare_cost-3671,rare_cost,21.6788
rare_cost-3672,rare_cost,13.3352
rare_cost-3673,rare_cost,23.3784
rare_cost-3674,rare_cost,17.3873
rare_cost-3675,rare_cost,20.869
rare_cost-3676,rare_cost,20.4001
rare_cost-3677,rare_cost,11.4924
rare_cost-3678,rare_cost,23.4108
rare_cost-3679,rare_cost,206.5199
rare_cost-3680,rare_cost,165.8113
rare_cost-3681,rare_cost,19.0527
rare_cost-3682,rare_cost,18.0593
rare_cost-3683,rare_cost,17.401
rare_cost-3684,rare_cost,18.5841
rare_cost-3685,rare_cost,15.5094
rare_cost-3686,rare_cost,15.5839
rare_cost-3687,rare_cost,20.8689
rare_cost-3688,rare_cost,17.8797
rare_cost-3689,rare_cost,22.6008
rare_cost-3690,rare_cost,19.7034
rare_cost-3691,rare_cost,23.1644
rare_cost-3692,rare_cost,21.1977
rare_cost-3693,rare_cost,18.9805
rare_cost-3694,rare_cost,24.3638
rare_cost-3695,rare_cost,23.0439
rare_cost-3696,rare_cost,22.0332
rare_cost-3697,rare_cost,23.9275
rare_cost-3698,rare_cost,21.3333
rare_cost-3699,rare_cost,14.9777
rare_cost-3700,rare_cost,21.9203
rare_cost-3701,rare_cost,17.0768
rare_cost-3702,rare_cost,21.6974
rare_cost-3703,rare_cost,22.7926
rare_cost-3704,rare_cost,14.4856
rare_cost-3705,rare_cost,19.2342
rare_cost-3706,rare_cost,19.5618
rare_cost-3707,rare_cost,17.0904
rare_cost-3708,rare_cost,15.1704
rare_cost-3709,rare_cost,19.2019
rare_cost-3710,rare_cost,19.5745
rare_cost-3711,rare_cost,17.5277
rare_cost-3712,rare_cost,19.2069
rare_cost-3713,rare_cost,22.2503
rare_cost-3714,rare_cost,20.2547
rare_cost-3715,rare_cost,18.2534
rare_cost-3716,rare_cost,15.6451
rare_cost-3717,rare_cost,20.6133
rare_cost-3718,rare_cost,18.1103
rare_cost-3719,rare_cost,17.3062
rare_cost-3720,rare_cost,26.6651
rare_cost-3721,rare_cost,20.4117
rare_cost-3722,rare_cost,24.3563
rare_cost-3723,rare_cost,17.6942
rare_cost-3724,rare_cost,20.7511
rare_cost-3725,rare_cost,18.6614
rare_cost-3726,rare_cost,26.2429
rare_cost-3727,rare_cost,17.3209
rare_cost-3728,rare_cost,16.0283
rare_cost-3729,rare_cost,21.9325
rare_cost-3730,rare_cost,16.2479
rare_cost-3731,rare_cost,15.8469
rare_cost-3732,rare_cost,227.3494
rare_cost-3733,rare_cost,22.9676
rare_cost-3734,rare_cost,25.218
rare_cost-3735,rare_cost,22.1391
rare_cost-3736,rare_cost,29.7695
rare_cost-3737,rare_cost,20.3342
rare_cost-3738,rare_cost,18.1466
rare_cost-3739,rare_cost,21.1646
rare_cost-3740,rare_cost,17.4408
rare_cost-3741,rare_cost,19.2526
rare_cost-3742,rare_cost,20.497
rare_cost-3743,rare_cost,19.6555
rare_cost-3744,rare_cost,14.8339
rare_cost-3745,rare_cost,204.9124
rare_cost-3746,rare_cost,198.0317
rare_cost-3747,rare_cost,22.2845
rare_cost-3748,rare_cost,21.7654
rare_cost-3749,rare_cost,17.7673
rare_cost-3750,rare_cost,19.6478
rare_cost-3751,rare_cost,22.1933
rare_cost-3752,rare_cost,20.024
rare_cost-3753,rare_cost,23.2461
rare_cost-3754,rare_cost,24.4103
rare_cost-3755,rare_cost,17.8506
rare_cost-3756,rare_cost,191.0931
rare_cost-3757,rare_cost,18.0883
rare_cost-3758,rare_cost,22.6238
rare_cost-3759,rare_cost,16.5155
rare_cost-3760,rare_cost,19.3862
rare_cost-3761,rare_cost,22.0544
rare_cost-3762,rare_cost,21.4293
rare_cost-3763,rare_cost,19.6093
rare_cost-3764,rare_cost,22.5955
rare_cost-3765,rare_cost,23.9136
rare_cost-3766,rare_cost,17.8399
rare_cost-3767,rare_cost,19.2597
rare_cost-3768,rare_cost,17.2899
rare_cost-3769,rare_cost,15.9389
rare_cost-3770,rare_cost,17.4682
rare_cost-3771,rare_cost,20.3985
rare_cost-3772,rare_cost,20.5896
rare_cost-3773,rare_cost,20.6126
rare_cost-3774,rare_cost,18.0049
rare_cost-3775,rare_cost,18.7755
rare_cost-3776,rare_cost,20.7806
rare_cost-3777,rare_cost,19.347
rare_cost-3778,rare_cost,16.571
rare_cost-3779,rare_cost,19.6745
rare_cost-3780,rare_cost,20.8603
rare_cost-3781,rare_cost,16.2037
rare_cost-3782,rare_cost,18.9874
rare_cost-3783,rare_cost,17.217
rare_cost-3784,rare_cost,15.4877
rare_cost-3785,rare_cost,20.3708
rare_cost-3786,rare_cost,16.3135
rare_cost-3787,rare_cost,21.5873
rare_cost-3788,rare_cost,19.093
rare_cost-3789,rare_cost,19.3089
rare_cost-3790,rare_cost,20.2209
rare_cost-3791,rare_cost,12.8303
rare_cost-3792,rare_cost,17.9688
rare_cost-3793,rare_cost,21.2599
rare_cost-3794,rare_cost,22.1065
rare_cost-3795,rare_cost,19.7417
rare_cost-3796,rare_cost,15.4745
rare_cost-3797,rare_cost,19.7534
rare_cost-3798,rare_cost,9.5254
rare_cost-3799,rare_cost,17.7704
rare_cost-3800,rare_cost,19.3312
rare_cost-3801,rare_cost,22.4871
rare_cost-3802,rare_cost,18.6986
rare_cost-3803,rare_cost,21.1651
rare_cost-3804,rare_cost,19.4982
rare_cost-3805,rare_cost,20.5352
rare_cost-3806,rare_cost,182.1561
rare_cost-3807,rare_cost,24.7527
rare_cost-3808,rare_cost,21.131
rare_cost-3809,rare_cost,13.8108
rare_cost-3810,rare_cost,17.3485
rare_cost-3811,rare_cost,22.3457
rare_cost-3812,rare_cost,19.1862
rare_cost-3813,rare_cost,24.8656
rare_cost-3814,rare_cost,21.6836
rare_cost-3815,rare_cost,21.0334
rare_cost-3816,rare_cost,17.6953
rare_cost-3817,rare_cost,16.8997
rare_cost-3818,rare_cost,17.3095
rare_cost-3819,rare_cost,26.5278
rare_cost-3820,rare_cost,20.6931
rare_cost-3821,rare_cost,17.5996
rare_cost-3822,rare_cost,14.0407
rare_cost-3823,rare_cost,14.0808
rare_cost-3824,rare_cost,14.8902
rare_cost-3825,rare_cost,15.206
rare_cost-3826,rare_cost,16.5412
rare_cost-3827,rare_cost,22.7496
rare_cost-3828,rare_cost,21.3031
rare_cost-3829,rare_cost,22.6783
rare_cost-3830,rare_cost,22.9632
rare_cost-3831,rare_cost,24.0006
rare_cost-3832,rare_cost,19.5263
rare_cost-3833,rare_cost,20.3745
rare_cost-3834,rare_cost,18.7654
rare_cost-3835,rare_cost,20.4387
rare_cost-3836,rare_cost,19.7004
rare_cost-3837,rare_cost,20.6097
rare_cost-3838,rare_cost,23.4407
rare_cost-3839,rare_cost,15.8977
rare_cost-3840,rare_cost,21.1013
rare_cost-3841,rare_cost,23.2416
rare_cost-3842,rare_cost,164.174
rare_cost-3843,rare_cost,21.7773
rare_cost-3844,rare_cost,21.403
rare_cost-3845,rare_cost,22.2494
rare_cost-3846,rare_cost,18.6111
rare_cost-3847,rare_cost,18.8389
rare_cost-3848,rare_cost,15.9309
rare_cost-3849,rare_cost,20.8539
rare_cost-3850,rare_cost,22.5666
rare_cost-3851,rare_cost,23.3721
rare_cost-3852,rare_cost,23.0596
rare_cost-3853,rare_cost,10.7788
rare_cost-3854,rare_cost,19.2861
rare_cost-3855,rare_cost,16.7947
rare_cost-3856,rare_cost,20.1608
rare_cost-3857,rare_cost,20.085
rare_cost-3858,rare_cost,20.4588
rare_cost-3859,rare_cost,18.9835
rare_cost-3860,rare_cost,19.9343
rare_cost-3861,rare_cost,21.2067
rare_cost-3862,rare_cost,17.2872
rare_cost-3863,rare_cost,23.1319
rare_cost-3864,rare_cost,21.5465
rare_cost-3865,rare_cost,18.8358
rare_cost-3866,rare_cost,20.7637
rare_cost-3867,rare_cost,20.1375
rare_cost-3868,rare_cost,18.5448
rare_cost-3869,rare_cost,23.1321
rare_cost-3870,rare_cost,19.6089
rare_cost-3871,rare_cost,22.2102
rare_cost-3872,rare_cost,23.8515
rare_cost-3873,rare_cost,22.0763
rare_cost-3874,rare_cost,17.9695
rare_cost-3875,rare_cost,26.2244
rare_cost-3876,rare_cost,20.6796
rare_cost-3877,rare_cost,14.2213
rare_cost-3878,rare_cost,17.9224
rare_cost-3879,rare_cost,15.9423
rare_cost-3880,rare_cost,200.0678
rare_cost-3881,rare_cost,24.5758
rare_cost-3882,rare_cost,20.553
rare_cost-3883,rare_cost,162.8704
rare_cost-3884,rare_cost,19.6551
rare_cost-3885,rare_cost,25.3047
rare_cost-3886,rare_cost,17.749
rare_cost-3887,rare_cost,23.186
rare_cost-3888,rare_cost,22.752
rare_cost-3889,rare_cost,26.5192
rare_cost-3890,rare_cost,20.0067
rare_cost-3891,rare_cost,16.0891
rare_cost-3892,rare_cost,19.8802
rare_cost-3893,rare_cost,14.1193
rare_cost-3894,rare_cost,183.1248
rare_cost-3895,rare_cost,18.5691
rare_cost-3896,rare_cost,21.9044
rare_cost-3897,rare_cost,18.3229
rare_cost-3898,rare_cost,15.9272
rare_cost-3899,rare_cost,22.2773
rare_cost-3900,rare_cost,23.0904
rare_cost-3901,rare_cost,19.2114
rare_cost-3902,rare_cost,15.73
rare_cost-3903,rare_cost,22.5255
rare_cost-3904,rare_cost,22.1072
rare_cost-3905,rare_cost,20.1883
rare_cost-3906,rare_cost,23.1518
rare_cost-3907,rare_cost,26.9953
rare_cost-3908,rare_cost,24.0945
rare_cost-3909,rare_cost,22.9058
rare_cost-3910,rare_cost,22.7986
rare_cost-3911,rare_cost,24.3579
rare_cost-3912,rare_cost,19.9217
rare_cost-3913,rare_cost,16.4826
rare_cost-3914,rare_cost,20.6835
rare_cost-3915,rare_cost,18.6888
rare_cost-3916,rare_cost,16.7791
rare_cost-3917,rare_cost,16.8858
rare_cost-3918,rare_cost,19.0281
rare_cost-3919,rare_cost,24.6479
rare_cost-3920,rare_cost,19.2219
rare_cost-3921,rare_cost,18.3051
rare_cost-3922,rare_cost,21.1144
rare_cost-3923,rare_cost,21.5216
rare_cost-3924,rare_cost,17.8307
rare_cost-3925,rare_cost,17.1461
rare_cost-3926,rare_cost,20.9988
rare_cost-3927,rare_cost,23.6436
