budget,stratum,person_id,inclusion_probability,design_weight
7500,central_early,P3-0086,0.355,2.8169014084507045
7500,central_early,P3-0090,0.355,2.8169014084507045
7500,central_early,P3-0091,0.355,2.8169014084507045
7500,central_early,P3-0092,0.355,2.8169014084507045
7500,central_early,P3-0097,0.355,2.8169014084507045
7500,central_early,P3-0098,0.355,2.8169014084507045
7500,central_early,P3-0099,0.355,2.8169014084507045
7500,central_early,P3-0100,0.355,2.8169014084507045
7500,central_early,P3-0109,0.355,2.8169014084507045
7500,central_early,P3-0110,0.355,2.8169014084507045
7500,central_early,P3-0112,0.355,2.8169014084507045
7500,central_early,P3-0114,0.355,2.8169014084507045
7500,central_early,P3-0116,0.355,2.8169014084507045
7500,central_early,P3-0118,0.355,2.8169014084507045
7500,central_early,P3-0119,0.355,2.8169014084507045
7500,central_early,P3-0125,0.355,2.8169014084507045
7500,central_early,P3-0127,0.355,2.8169014084507045
7500,central_early,P3-0129,0.355,2.8169014084507045
7500,central_early,P3-0137,0.355,2.8169014084507045
7500,central_early,P3-0141,0.355,2.8169014084507045
7500,central_early,P3-0147,0.355,2.8169014084507045
7500,central_early,P3-0148,0.355,2.8169014084507045
7500,central_early,P3-0155,0.355,2.8169014084507045
7500,central_early,P3-0156,0.355,2.8169014084507045
7500,central_early,P3-0157,0.355,2.8169014084507045
7500,central_early,P3-0159,0.355,2.8169014084507045
7500,central_early,P3-0160,0.355,2.8169014084507045
7500,central_early,P3-0162,0.355,2.8169014084507045
7500,central_early,P3-0165,0.355,2.8169014084507045
7500,central_early,P3-0171,0.355,2.8169014084507045
7500,central_early,P3-0172,0.355,2.8169014084507045
7500,central_early,P3-0177,0.355,2.8169014084507045
7500,central_early,P3-0179,0.355,2.8169014084507045
7500,central_early,P3-0180,0.355,2.8169014084507045
7500,central_early,P3-0184,0.355,2.8169014084507045
7500,central_early,P3-0185,0.355,2.8169014084507045
7500,central_early,P3-0188,0.355,2.8169014084507045
7500,central_early,P3-0191,0.355,2.8169014084507045
7500,central_early,P3-0192,0.355,2.8169014084507045
7500,central_early,P3-0195,0.355,2.8169014084507045
7500,central_early,P3-0208,0.355,2.8169014084507045
7500,central_early,P3-0210,0.355,2.8169014084507045
7500,central_early,P3-0212,0.355,2.8169014084507045
7500,central_early,P3-0213,0.355,2.8169014084507045
7500,central_early,P3-0225,0.355,2.8169014084507045
7500,central_early,P3-0233,0.355,2.8169014084507045
7500,central_early,P3-0237,0.355,2.8169014084507045
7500,central_early,P3-0238,0.355,2.8169014084507045
7500,central_early,P3-0243,0.355,2.8169014084507045
7500,central_early,P3-0245,0.355,2.8169014084507045
7500,central_early,P3-0246,0.355,2.8169014084507045
7500,central_early,P3-0250,0.355,2.8169014084507045
7500,central_early,P3-0253,0.355,2.8169014084507045
7500,central_early,P3-0259,0.355,2.8169014084507045
7500,central_early,P3-0260,0.355,2.8169014084507045
7500,central_early,P3-0264,0.355,2.8169014084507045
7500,central_early,P3-0270,0.355,2.8169014084507045
7500,central_early,P3-0275,0.355,2.8169014084507045
7500,central_early,P3-0276,0.355,2.8169014084507045
7500,central_early,P3-0280,0.355,2.8169014084507045
7500,central_early,P3-0283,0.355,2.8169014084507045
7500,central_early,P3-0289,0.355,2.8169014084507045
7500,central_early,P3-0293,0.355,2.8169014084507045
7500,central_early,P3-0299,0.355,2.8169014084507045
7500,central_early,P3-0301,0.355,2.8169014084507045
7500,central_early,P3-0304,0.355,2.8169014084507045
7500,central_early,P3-0305,0.355,2.8169014084507045
7500,central_early,P3-0309,0.355,2.8169014084507045
7500,central_early,P3-0311,0.355,2.8169014084507045
7500,central_early,P3-0315,0.355,2.8169014084507045
7500,central_early,P3-0318,0.355,2.8169014084507045
7500,central_early,P3-0320,0.355,2.8169014084507045
7500,central_early,P3-0325,0.355,2.8169014084507045
7500,central_early,P3-0326,0.355,2.8169014084507045
7500,central_early,P3-0327,0.355,2.8169014084507045
7500,central_early,P3-0328,0.355,2.8169014084507045
7500,central_early,P3-0330,0.355,2.8169014084507045
7500,central_early,P3-0331,0.355,2.8169014084507045
7500,central_early,P3-0333,0.355,2.8169014084507045
7500,central_early,P3-0335,0.355,2.8169014084507045
7500,central_early,P3-0337,0.355,2.8169014084507045
7500,central_early,P3-0338,0.355,2.8169014084507045
7500,central_early,P3-0343,0.355,2.8169014084507045
7500,central_early,P3-0345,0.355,2.8169014084507045
7500,central_early,P3-0346,0.355,2.8169014084507045
7500,central_early,P3-0347,0.355,2.8169014084507045
7500,central_early,P3-0348,0.355,2.8169014084507045
7500,central_early,P3-0350,0.355,2.8169014084507045
7500,central_early,P3-0353,0.355,2.8169014084507045
7500,central_early,P3-0358,0.355,2.8169014084507045
7500,central_early,P3-0360,0.355,2.8169014084507045
7500,central_early,P3-0365,0.355,2.8169014084507045
7500,central_early,P3-0367,0.355,2.8169014084507045
7500,central_early,P3-0368,0.355,2.8169014084507045
7500,central_early,P3-0371,0.355,2.8169014084507045
7500,central_early,P3-0372,0.355,2.8169014084507045
7500,central_early,P3-0375,0.355,2.8169014084507045
7500,central_early,P3-0380,0.355,2.8169014084507045
7500,central_early,P3-0381,0.355,2.8169014084507045
7500,central_early,P3-0383,0.355,2.8169014084507045
7500,central_early,P3-0385,0.355,2.8169014084507045
7500,central_early,P3-0389,0.355,2.8169014084507045
7500,central_early,P3-0391,0.355,2.8169014084507045
7500,central_early,P3-0393,0.355,2.8169014084507045
7500,central_early,P3-0394,0.355,2.8169014084507045
7500,central_early,P3-0399,0.355,2.8169014084507045
7500,central_early,P3-0403,0.355,2.8169014084507045
7500,central_early,P3-0411,0.355,2.8169014084507045
7500,central_early,P3-0412,0.355,2.8169014084507045
7500,central_early,P3-0414,0.355,2.8169014084507045
7500,central_early,P3-0416,0.355,2.8169014084507045
7500,central_early,P3-0419,0.355,2.8169014084507045
7500,central_early,P3-0422,0.355,2.8169014084507045
7500,central_early,P3-0423,0.355,2.8169014084507045
7500,central_early,P3-0427,0.355,2.8169014084507045
7500,central_early,P3-0433,0.355,2.8169014084507045
7500,central_early,P3-0434,0.355,2.8169014084507045
7500,central_early,P3-0435,0.355,2.8169014084507045
7500,central_early,P3-0437,0.355,2.8169014084507045
7500,central_early,P3-0439,0.355,2.8169014084507045
7500,central_early,P3-0440,0.355,2.8169014084507045
7500,central_early,P3-0442,0.355,2.8169014084507045
7500,central_early,P3-0443,0.355,2.8169014084507045
7500,central_early,P3-0447,0.355,2.8169014084507045
7500,central_early,P3-0463,0.355,2.8169014084507045
7500,central_early,P3-0464,0.355,2.8169014084507045
7500,central_early,P3-0465,0.355,2.8169014084507045
7500,central_early,P3-0466,0.355,2.8169014084507045
7500,central_early,P3-0469,0.355,2.8169014084507045
7500,central_early,P3-0470,0.355,2.8169014084507045
7500,central_early,P3-0476,0.355,2.8169014084507045
7500,central_early,P3-0478,0.355,2.8169014084507045
7500,central_early,P3-0479,0.355,2.8169014084507045
7500,central_early,P3-0481,0.355,2.8169014084507045
7500,central_early,P3-0483,0.355,2.8169014084507045
7500,central_early,P3-0486,0.355,2.8169014084507045
7500,central_early,P3-0488,0.355,2.8169014084507045
7500,central_early,P3-0493,0.355,2.8169014084507045
7500,central_early,P3-0494,0.355,2.8169014084507045
7500,central_early,P3-0497,0.355,2.8169014084507045
7500,central_early,P3-0502,0.355,2.8169014084507045
7500,central_early,P3-0503,0.355,2.8169014084507045
7500,central_early,P3-0505,0.355,2.8169014084507045
7500,central_early,P3-0509,0.355,2.8169014084507045
7500,central_early,P3-0510,0.355,2.8169014084507045
7500,central_early,P3-0513,0.355,2.8169014084507045
7500,central_early,P3-0514,0.355,2.8169014084507045
7500,central_early,P3-0516,0.355,2.8169014084507045
7500,central_early,P3-0521,0.355,2.8169014084507045
7500,central_early,P3-0523,0.355,2.8169014084507045
7500,central_early,P3-0524,0.355,2.8169014084507045
7500,central_early,P3-0526,0.355,2.8169014084507045
7500,central_early,P3-0527,0.355,2.8169014084507045
7500,central_early,P3-0529,0.355,2.8169014084507045
7500,central_early,P3-0530,0.355,2.8169014084507045
7500,central_early,P3-0531,0.355,2.8169014084507045
7500,central_early,P3-0537,0.355,2.8169014084507045
7500,central_early,P3-0538,0.355,2.8169014084507045
7500,central_early,P3-0539,0.355,2.8169014084507045
7500,central_early,P3-0544,0.355,2.8169014084507045
7500,central_early,P3-0548,0.355,2.8169014084507045
7500,central_early,P3-0553,0.355,2.8169014084507045
7500,central_early,P3-0555,0.355,2.8169014084507045
7500,central_early,P3-0567,0.355,2.8169014084507045
7500,central_early,P3-0570,0.355,2.8169014084507045
7500,central_early,P3-0571,0.355,2.8169014084507045
7500,central_early,P3-0572,0.355,2.8169014084507045
7500,central_early,P3-0574,0.355,2.8169014084507045
7500,central_early,P3-0576,0.355,2.8169014084507045
7500,central_early,P3-0578,0.355,2.8169014084507045
7500,central_early,P3-0579,0.355,2.8169014084507045
7500,central_early,P3-0584,0.355,2.8169014084507045
7500,central_early,P3-0586,0.355,2.8169014084507045
7500,central_early,P3-0588,0.355,2.8169014084507045
7500,central_early,P3-0592,0.355,2.8169014084507045
7500,central_early,P3-0596,0.355,2.8169014084507045
7500,central_early,P3-0600,0.355,2.8169014084507045
7500,central_late,P4-0001,0.415,2.4096385542168677
7500,central_late,P4-0010,0.415,2.4096385542168677
7500,central_late,P4-0011,0.415,2.4096385542168677
7500,central_late,P4-0012,0.415,2.4096385542168677
7500,central_late,P4-0013,0.415,2.4096385542168677
7500,central_late,P4-0014,0.415,2.4096385542168677
7500,central_late,P4-0015,0.415,2.4096385542168677
7500,central_late,P4-0019,0.415,2.4096385542168677
7500,central_late,P4-0021,0.415,2.4096385542168677
7500,central_late,P4-0023,0.415,2.4096385542168677
7500,central_late,P4-0024,0.415,2.4096385542168677
7500,central_late,P4-0025,0.415,2.4096385542168677
7500,central_late,P4-0026,0.415,2.4096385542168677
7500,central_late,P4-0028,0.415,2.4096385542168677
7500,central_late,P4-0029,0.415,2.4096385542168677
7500,central_late,P4-0031,0.415,2.4096385542168677
7500,central_late,P4-0033,0.415,2.4096385542168677
7500,central_late,P4-0034,0.415,2.4096385542168677
7500,central_late,P4-0036,0.415,2.4096385542168677
7500,central_late,P4-0040,0.415,2.4096385542168677
7500,central_late,P4-0041,0.415,2.4096385542168677
7500,central_late,P4-0042,0.415,2.4096385542168677
7500,central_late,P4-0043,0.415,2.4096385542168677
7500,central_late,P4-0049,0.415,2.4096385542168677
7500,central_late,P4-0050,0.415,2.4096385542168677
7500,central_late,P4-0051,0.415,2.4096385542168677
7500,central_late,P4-0053,0.415,2.4096385542168677
7500,central_late,P4-0054,0.415,2.4096385542168677
7500,central_late,P4-0057,0.415,2.4096385542168677
7500,central_late,P4-0058,0.415,2.4096385542168677
7500,central_late,P4-0060,0.415,2.4096385542168677
7500,central_late,P4-0062,0.415,2.4096385542168677
7500,central_late,P4-0064,0.415,2.4096385542168677
7500,central_late,P4-0067,0.415,2.4096385542168677
7500,central_late,P4-0068,0.415,2.4096385542168677
7500,central_late,P4-0073,0.415,2.4096385542168677
7500,central_late,P4-0076,0.415,2.4096385542168677
7500,central_late,P4-0077,0.415,2.4096385542168677
7500,central_late,P4-0080,0.415,2.4096385542168677
7500,central_late,P4-0081,0.415,2.4096385542168677
7500,central_late,P4-0082,0.415,2.4096385542168677
7500,central_late,P4-0083,0.415,2.4096385542168677
7500,central_late,P4-0084,0.415,2.4096385542168677
7500,central_late,P4-0089,0.415,2.4096385542168677
7500,central_late,P4-0090,0.415,2.4096385542168677
7500,central_late,P4-0091,0.415,2.4096385542168677
7500,central_late,P4-0093,0.415,2.4096385542168677
7500,central_late,P4-0094,0.415,2.4096385542168677
7500,central_late,P4-0097,0.415,2.4096385542168677
7500,central_late,P4-0098,0.415,2.4096385542168677
7500,central_late,P4-0099,0.415,2.4096385542168677
7500,central_late,P4-0101,0.415,2.4096385542168677
7500,central_late,P4-0104,0.415,2.4096385542168677
7500,central_late,P4-0108,0.415,2.4096385542168677
7500,central_late,P4-0111,0.415,2.4096385542168677
7500,central_late,P4-0118,0.415,2.4096385542168677
7500,central_late,P4-0122,0.415,2.4096385542168677
7500,central_late,P4-0129,0.415,2.4096385542168677
7500,central_late,P4-0131,0.415,2.4096385542168677
7500,central_late,P4-0133,0.415,2.4096385542168677
7500,central_late,P4-0134,0.415,2.4096385542168677
7500,central_late,P4-0136,0.415,2.4096385542168677
7500,central_late,P4-0137,0.415,2.4096385542168677
7500,central_late,P4-0138,0.415,2.4096385542168677
7500,central_late,P4-0139,0.415,2.4096385542168677
7500,central_late,P4-0143,0.415,2.4096385542168677
7500,central_late,P4-0144,0.415,2.4096385542168677
7500,central_late,P4-0146,0.415,2.4096385542168677
7500,central_late,P4-0151,0.415,2.4096385542168677
7500,central_late,P4-0156,0.415,2.4096385542168677
7500,central_late,P4-0158,0.415,2.4096385542168677
7500,central_late,P4-0167,0.415,2.4096385542168677
7500,central_late,P4-0169,0.415,2.4096385542168677
7500,central_late,P4-0170,0.415,2.4096385542168677
7500,central_late,P4-0173,0.415,2.4096385542168677
7500,central_late,P4-0174,0.415,2.4096385542168677
7500,central_late,P4-0175,0.415,2.4096385542168677
7500,central_late,P4-0176,0.415,2.4096385542168677
7500,central_late,P4-0178,0.415,2.4096385542168677
7500,central_late,P4-0179,0.415,2.4096385542168677
7500,central_late,P4-0180,0.415,2.4096385542168677
7500,central_late,P4-0181,0.415,2.4096385542168677
7500,central_late,P4-0184,0.415,2.4096385542168677
7500,central_late,P4-0188,0.415,2.4096385542168677
7500,central_late,P4-0189,0.415,2.4096385542168677
7500,central_late,P4-0191,0.415,2.4096385542168677
7500,central_late,P4-0192,0.415,2.4096385542168677
7500,central_late,P4-0193,0.415,2.4096385542168677
7500,central_late,P4-0194,0.415,2.4096385542168677
7500,central_late,P4-0196,0.415,2.4096385542168677
7500,central_late,P4-0200,0.415,2.4096385542168677
7500,central_late,P4-0205,0.415,2.4096385542168677
7500,central_late,P4-0207,0.415,2.4096385542168677
7500,central_late,P4-0208,0.415,2.4096385542168677
7500,central_late,P4-0210,0.415,2.4096385542168677
7500,central_late,P4-0211,0.415,2.4096385542168677
7500,central_late,P4-0216,0.415,2.4096385542168677
7500,central_late,P4-0218,0.415,2.4096385542168677
7500,central_late,P4-0221,0.415,2.4096385542168677
7500,central_late,P4-0223,0.415,2.4096385542168677
7500,central_late,P4-0224,0.415,2.4096385542168677
7500,central_late,P4-0227,0.415,2.4096385542168677
7500,central_late,P4-0228,0.415,2.4096385542168677
7500,central_late,P4-0231,0.415,2.4096385542168677
7500,central_late,P4-0232,0.415,2.4096385542168677
7500,central_late,P4-0233,0.415,2.4096385542168677
7500,central_late,P4-0236,0.415,2.4096385542168677
7500,central_late,P4-0237,0.415,2.4096385542168677
7500,central_late,P4-0241,0.415,2.4096385542168677
7500,central_late,P4-0242,0.415,2.4096385542168677
7500,central_late,P4-0244,0.415,2.4096385542168677
7500,central_late,P4-0254,0.415,2.4096385542168677
7500,central_late,P4-0255,0.415,2.4096385542168677
7500,central_late,P4-0257,0.415,2.4096385542168677
7500,central_late,P4-0261,0.415,2.4096385542168677
7500,central_late,P4-0262,0.415,2.4096385542168677
7500,central_late,P4-0263,0.415,2.4096385542168677
7500,central_late,P4-0264,0.415,2.4096385542168677
7500,central_late,P4-0265,0.415,2.4096385542168677
7500,central_late,P4-0271,0.415,2.4096385542168677
7500,central_late,P4-0272,0.415,2.4096385542168677
7500,central_late,P4-0273,0.415,2.4096385542168677
7500,central_late,P4-0274,0.415,2.4096385542168677
7500,central_late,P4-0275,0.415,2.4096385542168677
7500,central_late,P4-0279,0.415,2.4096385542168677
7500,central_late,P4-0283,0.415,2.4096385542168677
7500,central_late,P4-0284,0.415,2.4096385542168677
7500,central_late,P4-0287,0.415,2.4096385542168677
7500,central_late,P4-0289,0.415,2.4096385542168677
7500,central_late,P4-0292,0.415,2.4096385542168677
7500,central_late,P4-0293,0.415,2.4096385542168677
7500,central_late,P4-0294,0.415,2.4096385542168677
7500,central_late,P4-0297,0.415,2.4096385542168677
7500,central_late,P4-0298,0.415,2.4096385542168677
7500,central_late,P4-0301,0.415,2.4096385542168677
7500,central_late,P4-0302,0.415,2.4096385542168677
7500,central_late,P4-0306,0.415,2.4096385542168677
7500,central_late,P4-0307,0.415,2.4096385542168677
7500,central_late,P4-0308,0.415,2.4096385542168677
7500,central_late,P4-0313,0.415,2.4096385542168677
7500,central_late,P4-0316,0.415,2.4096385542168677
7500,central_late,P4-0320,0.415,2.4096385542168677
7500,central_late,P4-0323,0.415,2.4096385542168677
7500,central_late,P4-0324,0.415,2.4096385542168677
7500,central_late,P4-0326,0.415,2.4096385542168677
7500,central_late,P4-0330,0.415,2.4096385542168677
7500,central_late,P4-0332,0.415,2.4096385542168677
7500,central_late,P4-0335,0.415,2.4096385542168677
7500,central_late,P4-0336,0.415,2.4096385542168677
7500,central_late,P4-0341,0.415,2.4096385542168677
7500,central_late,P4-0342,0.415,2.4096385542168677
7500,central_late,P4-0346,0.415,2.4096385542168677
7500,central_late,P4-0347,0.415,2.4096385542168677
7500,central_late,P4-0349,0.415,2.4096385542168677
7500,central_late,P4-0350,0.415,2.4096385542168677
7500,central_late,P4-0355,0.415,2.4096385542168677
7500,central_late,P4-0358,0.415,2.4096385542168677
7500,central_late,P4-0359,0.415,2.4096385542168677
7500,central_late,P4-0360,0.415,2.4096385542168677
7500,central_late,P4-0361,0.415,2.4096385542168677
7500,central_late,P4-0362,0.415,2.4096385542168677
7500,central_late,P4-0369,0.415,2.4096385542168677
7500,central_late,P4-0373,0.415,2.4096385542168677
7500,central_late,P4-0375,0.415,2.4096385542168677
7500,central_late,P4-0377,0.415,2.4096385542168677
7500,central_late,P4-0381,0.415,2.4096385542168677
7500,central_late,P4-0382,0.415,2.4096385542168677
7500,central_late,P4-0384,0.415,2.4096385542168677
7500,central_late,P4-0386,0.415,2.4096385542168677
7500,central_late,P4-0387,0.415,2.4096385542168677
7500,central_late,P4-0388,0.415,2.4096385542168677
7500,central_late,P4-0393,0.415,2.4096385542168677
7500,central_late,P4-0394,0.415,2.4096385542168677
7500,central_late,P4-0402,0.415,2.4096385542168677
7500,central_late,P4-0403,0.415,2.4096385542168677
7500,central_late,P4-0404,0.415,2.4096385542168677
7500,central_late,P4-0405,0.415,2.4096385542168677
7500,central_late,P4-0408,0.415,2.4096385542168677
7500,central_late,P4-0409,0.415,2.4096385542168677
7500,central_late,P4-0410,0.415,2.4096385542168677
7500,central_late,P4-0411,0.415,2.4096385542168677
7500,central_late,P4-0412,0.415,2.4096385542168677
7500,central_late,P4-0416,0.415,2.4096385542168677
7500,central_late,P4-0417,0.415,2.4096385542168677
7500,central_late,P4-0419,0.415,2.4096385542168677
7500,central_late,P4-0422,0.415,2.4096385542168677
7500,central_late,P4-0423,0.415,2.4096385542168677
7500,central_late,P4-0427,0.415,2.4096385542168677
7500,central_late,P4-0429,0.415,2.4096385542168677
7500,central_late,P4-0435,0.415,2.4096385542168677
7500,central_late,P4-0436,0.415,2.4096385542168677
7500,central_late,P4-0438,0.415,2.4096385542168677
7500,central_late,P4-0443,0.415,2.4096385542168677
7500,central_late,P4-0444,0.415,2.4096385542168677
7500,central_late,P4-0445,0.415,2.4096385542168677
7500,central_late,P4-0450,0.415,2.4096385542168677
7500,central_late,P4-0451,0.415,2.4096385542168677
7500,central_late,P4-0453,0.415,2.4096385542168677
7500,central_late,P4-0455,0.415,2.4096385542168677
7500,central_late,P4-0458,0.415,2.4096385542168677
7500,central_late,P4-0465,0.415,2.4096385542168677
7500,central_late,P4-0469,0.415,2.4096385542168677
7500,central_late,P4-0471,0.415,2.4096385542168677
7500,central_late,P4-0473,0.415,2.4096385542168677
7500,central_late,P4-0474,0.415,2.4096385542168677
7500,central_late,P4-0476,0.415,2.4096385542168677
7500,central_late,P4-0477,0.415,2.4096385542168677
7500,central_late,P4-0478,0.415,2.4096385542168677
7500,central_late,P4-0485,0.415,2.4096385542168677
7500,central_late,P4-0488,0.415,2.4096385542168677
7500,central_late,P4-0490,0.415,2.4096385542168677
7500,central_late,P4-0491,0.415,2.4096385542168677
7500,central_late,P4-0492,0.415,2.4096385542168677
7500,central_late,P4-0493,0.415,2.4096385542168677
7500,central_late,P4-0494,0.415,2.4096385542168677
7500,central_late,P4-0495,0.415,2.4096385542168677
7500,central_late,P4-0501,0.415,2.4096385542168677
7500,central_late,P4-0512,0.415,2.4096385542168677
7500,central_late,P4-0516,0.415,2.4096385542168677
7500,central_late,P4-0517,0.415,2.4096385542168677
7500,central_late,P4-0518,0.415,2.4096385542168677
7500,central_late,P4-0521,0.415,2.4096385542168677
7500,central_late,P4-0522,0.415,2.4096385542168677
7500,central_late,P4-0523,0.415,2.4096385542168677
7500,central_late,P4-0533,0.415,2.4096385542168677
7500,central_late,P4-0534,0.415,2.4096385542168677
7500,central_late,P4-0535,0.415,2.4096385542168677
7500,central_late,P4-0536,0.415,2.4096385542168677
7500,central_late,P4-0539,0.415,2.4096385542168677
7500,central_late,P4-0551,0.415,2.4096385542168677
7500,central_late,P4-0552,0.415,2.4096385542168677
7500,central_late,P4-0554,0.415,2.4096385542168677
7500,central_late,P4-0556,0.415,2.4096385542168677
7500,central_late,P4-0557,0.415,2.4096385542168677
7500,central_late,P4-0560,0.415,2.4096385542168677
7500,central_late,P4-0561,0.415,2.4096385542168677
7500,central_late,P4-0564,0.415,2.4096385542168677
7500,central_late,P4-0566,0.415,2.4096385542168677
7500,central_late,P4-0568,0.415,2.4096385542168677
7500,central_late,P4-0569,0.415,2.4096385542168677
7500,central_late,P4-0570,0.415,2.4096385542168677
7500,central_late,P4-0571,0.415,2.4096385542168677
7500,central_late,P4-0577,0.415,2.4096385542168677
7500,central_late,P4-0578,0.415,2.4096385542168677
7500,central_late,P4-0579,0.415,2.4096385542168677
7500,central_late,P4-0582,0.415,2.4096385542168677
7500,central_late,P4-0583,0.415,2.4096385542168677
7500,central_late,P4-0585,0.415,2.4096385542168677
7500,central_late,P4-0586,0.415,2.4096385542168677
7500,central_late,P4-0587,0.415,2.4096385542168677
7500,central_late,P4-0589,0.415,2.4096385542168677
7500,central_late,P4-0591,0.415,2.4096385542168677
7500,central_late,P4-0595,0.415,2.4096385542168677
7500,central_late,P4-0600,0.415,2.4096385542168677
7500,central_late,P4-0611,0.415,2.4096385542168677
7500,central_late,P4-0615,0.415,2.4096385542168677
7500,central_late,P4-0618,0.415,2.4096385542168677
7500,central_late,P4-0621,0.415,2.4096385542168677
7500,central_late,P4-0628,0.415,2.4096385542168677
7500,central_late,P4-0634,0.415,2.4096385542168677
7500,central_late,P4-0635,0.415,2.4096385542168677
7500,central_late,P4-0637,0.415,2.4096385542168677
7500,central_late,P4-0642,0.415,2.4096385542168677
7500,central_late,P4-0643,0.415,2.4096385542168677
7500,central_late,P4-0645,0.415,2.4096385542168677
7500,central_late,P4-0648,0.415,2.4096385542168677
7500,central_late,P4-0649,0.415,2.4096385542168677
7500,central_late,P4-0650,0.415,2.4096385542168677
7500,central_late,P4-0651,0.415,2.4096385542168677
7500,central_late,P4-0652,0.415,2.4096385542168677
7500,central_late,P4-0655,0.415,2.4096385542168677
7500,central_late,P4-0656,0.415,2.4096385542168677
7500,central_late,P4-0657,0.415,2.4096385542168677
7500,central_late,P4-0660,0.415,2.4096385542168677
7500,central_late,P4-0661,0.415,2.4096385542168677
7500,central_late,P4-0662,0.415,2.4096385542168677
7500,central_late,P4-0668,0.415,2.4096385542168677
7500,central_late,P4-0669,0.415,2.4096385542168677
7500,central_late,P4-0670,0.415,2.4096385542168677
7500,central_late,P4-0671,0.415,2.4096385542168677
7500,central_late,P4-0673,0.415,2.4096385542168677
7500,central_late,P4-0674,0.415,2.4096385542168677
7500,central_late,P4-0677,0.415,2.4096385542168677
7500,central_late,P4-0680,0.415,2.4096385542168677
7500,central_late,P4-0681,0.415,2.4096385542168677
7500,central_late,P4-0684,0.415,2.4096385542168677
7500,central_late,P4-0685,0.415,2.4096385542168677
7500,central_late,P4-0686,0.415,2.4096385542168677
7500,central_late,P4-0687,0.415,2.4096385542168677
7500,central_late,P4-0691,0.415,2.4096385542168677
7500,central_late,P4-0698,0.415,2.4096385542168677
7500,central_late,P4-0699,0.415,2.4096385542168677
7500,central_late,P4-0702,0.415,2.4096385542168677
7500,central_late,P4-0703,0.415,2.4096385542168677
7500,central_late,P4-0704,0.415,2.4096385542168677
7500,central_late,P4-0706,0.415,2.4096385542168677
7500,central_late,P4-0709,0.415,2.4096385542168677
7500,central_late,P4-0712,0.415,2.4096385542168677
7500,central_late,P4-0714,0.415,2.4096385542168677
7500,central_late,P4-0715,0.415,2.4096385542168677
7500,central_late,P4-0716,0.415,2.4096385542168677
7500,central_late,P4-0718,0.415,2.4096385542168677
7500,central_late,P4-0720,0.415,2.4096385542168677
7500,central_late,P4-0721,0.415,2.4096385542168677
7500,central_late,P4-0722,0.415,2.4096385542168677
7500,central_late,P4-0723,0.415,2.4096385542168677
7500,central_late,P4-0725,0.415,2.4096385542168677
7500,central_late,P4-0729,0.415,2.4096385542168677
7500,central_late,P4-0731,0.415,2.4096385542168677
7500,central_late,P4-0736,0.415,2.4096385542168677
7500,central_late,P4-0737,0.415,2.4096385542168677
7500,central_late,P4-0741,0.415,2.4096385542168677
7500,central_late,P4-0743,0.415,2.4096385542168677
7500,central_late,P4-0744,0.415,2.4096385542168677
7500,central_late,P4-0747,0.415,2.4096385542168677
7500,central_late,P4-0749,0.415,2.4096385542168677
7500,central_late,P4-0751,0.415,2.4096385542168677
7500,central_late,P4-0752,0.415,2.4096385542168677
7500,central_late,P4-0755,0.415,2.4096385542168677
7500,central_late,P4-0756,0.415,2.4096385542168677
7500,central_late,P4-0760,0.415,2.4096385542168677
7500,central_late,P4-0763,0.415,2.4096385542168677
7500,central_late,P4-0768,0.415,2.4096385542168677
7500,central_late,P4-0772,0.415,2.4096385542168677
7500,central_late,P4-0781,0.415,2.4096385542168677
7500,central_late,P4-0782,0.415,2.4096385542168677
7500,central_late,P4-0783,0.415,2.4096385542168677
7500,central_late,P4-0784,0.415,2.4096385542168677
7500,central_late,P4-0793,0.415,2.4096385542168677
7500,central_late,P4-0794,0.415,2.4096385542168677
7500,central_late,P4-0797,0.415,2.4096385542168677
7500,central_late,P4-0800,0.415,2.4096385542168677
7500,south_early,P5-0001,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0002,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0004,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0007,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0008,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0009,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0010,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0014,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0015,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0018,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0019,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0020,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0025,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0028,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0029,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0030,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0033,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0034,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0038,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0039,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0044,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0045,0.4618181818181818,2.1653543307086616
7500,south_early,P5-0046,0.4618181818181818,2.1653543307086616
